T,FC,x1,x2
1,0,7.862831073938511,5.490463968059401
2,0,3.5868040502822005,7.163318762951178
3,1,9.476040670235406,6.316594906999033
4,1,7.971955649839233,4.089465816677253
5,1,5.104958942257333,5.0514542015211115
6,0,3.2584292752000055,4.212644390149237
7,1,4.930390368373944,4.568480895384097
8,0,4.185975951682513,6.900138971632394
9,1,3.161342830125345,4.7534937834741475
10,0,8.237602059031113,6.5669729239045544
11,0,5.65851157445891,4.746801538008973
12,2,5.723370748382731,6.083180348645848
13,1,3.6244049930156117,6.283800366903353
14,1,6.090877103252831,6.204540186054335
15,1,4.53428848471173,2.8922620975344095
16,2,6.0934445482325605,5.475831959095219
17,1,8.64342107306917,4.883883242654389
18,1,7.39299225790989,2.907261189043427
19,2,3.493370378415346,4.065704048322792
20,1,6.732741326379486,7.183671113270996
