T,FC,x1,x2,x3,x4
1,1,5.3430717513218795,6.261542954440602,7.834083451851668,2.010831146732068
2,1,4.731014698480993,7.441093140127798,6.082923336258806,3.1360688988839702
3,1,3.2180895273088543,3.1039316287061514,3.6628955843493203,5.855077496478325
4,3,6.322622633679085,6.9547389051684485,3.2550952719915323,4.9322780904462835
5,0,6.67462551086718,2.1042349376460625,6.843866103810787,6.410023507469931
6,2,3.168218287507393,4.3853475823068635,5.212224892912093,5.2691789030249705
7,3,6.1407333602602305,2.2279083644069724,7.5055262854339135,7.067588706541953
8,0,5.46448152646176,4.233453231783116,6.9801103306017485,2.441875717522686
9,1,2.756661223035186,3.16935261358026,6.521820139494245,3.727740008691949
10,2,3.4221950055266013,5.004649301744656,9.839683121088974,6.297622367166215
11,2,5.31038928181407,7.3577454015376045,3.853415922875774,8.351271308847485
12,4,10.277139521241047,6.146459844305577,7.399056875989858,4.129838126971069
13,1,6.460395702132597,5.1066401631703435,4.9055511551952815,2.7658781200564437
14,1,5.273067149813501,4.057296714062248,4.703616294190802,7.524604767123023
15,1,4.502880483302345,4.233609930517231,5.567196118608096,5.246658480888707
16,4,7.621074221339894,5.587752267984418,6.158222273959531,7.505498739271124
17,1,4.297403821036868,7.351803172451439,3.644198067988844,6.883840814181573
18,1,5.235992137249192,5.784232529320796,4.586362729763215,8.615463690766438
19,2,3.502028537423069,6.152744871000624,5.330032703470351,3.345127433599776
20,2,4.113135899543084,7.429710774009911,5.824795169321964,5.929929356914423
