T,FC,x1,x2,x3,x4,x5,x6
1,2,2.3453529775025967,3.2753919595175174,2.040474443175927,2.3877767823553877,6.099199304336569,3.0592575280244096
2,3,6.07172247494237,6.4792936954663105,6.260451082096935,4.206028037240732,5.2726802352136355,2.806406520259373
3,4,7.7680109759114275,9.101014097543493,6.143362809969332,7.881230634874355,6.49200252982236,7.187641242284535
4,2,7.5240368436483065,5.473846422190613,4.039488218695734,2.2207529889227673,7.008740070923595,6.041958217445698
5,8,6.592683319636262,6.401708080369348,6.105496615460675,3.851416740121985,7.4578735269202925,2.7544953932577596
6,3,4.1169032121572195,7.636558845461367,2.806821640586651,5.780439666331596,9.473103863647083,6.711523506803765
7,4,6.423449513049082,7.374879767850623,8.265989278236448,6.546546954600794,7.665103214496814,6.986701207087895
8,1,7.170926005867926,3.4850631071510243,6.664984179733613,7.853908939388164,3.5741818795457183,14.348388409900783
9,1,4.484750076386126,7.577280999730149,3.8857127348736697,3.185316500190687,3.1984658538047106,3.345686070407762
10,3,6.389413265281161,7.113304548313707,3.460546883546106,3.093772892182118,7.945232441712583,6.124100500797988
11,1,2.413205791568549,2.511833633153875,7.727277678742418,6.8807947377897,5.292414473677346,6.8555821195991165
12,0,2.660977013373838,2.1506130645412402,2.0417193631116186,5.802801227652099,3.0573477558506066,6.495356233820925
13,3,5.2041810629247,7.510090320049772,6.303433660615403,5.027245110068325,5.9688517616736885,6.265528329215184
14,2,6.09489420143241,8.335584975177927,10.562316810291126,2.0584900446077623,3.004952752076095,5.844117527359959
15,2,6.300834597805146,5.183458872719261,2.6575328372456304,4.937506811112301,5.688216112454633,5.560568780539668
16,3,4.571946689055216,7.010220700155298,6.318323864004025,6.156820598264652,7.329012744551099,2.1282177487664633
17,0,3.366170268470846,7.382346732236132,5.079688863355422,6.351566647884129,6.949159976474961,3.4250920292679154
18,1,7.361706610505222,3.5819168721826546,5.39282635706126,5.071581496578751,5.913186589369565,5.646130283040949
19,0,7.963523183652595,4.047822149215013,3.6579683383157997,5.065577644723996,6.213053016259981,6.782837382809576
20,3,7.718335345283148,6.018350427151776,2.7786470890077126,7.0074911906444,4.93741924956093,6.974892006509364
