T,FC,x1,x2,x3,x4,x5,x6
1,8,7.977327840991887,5.3745543217041885,6.963987971592416,7.833815140737774,6.681104630440389,2.4507323941521078
2,3,6.183969792747916,8.385630794692252,6.398937826267202,4.301111950495354,6.374444022201254,2.819687966572211
3,3,4.190040732760488,6.270975071293383,6.760207004762974,4.349973336269042,7.003641800802404,4.638608785141505
4,3,7.246158402872244,5.184974989316062,5.225466538912808,3.869958961099968,3.088494964263374,6.882738355646831
5,5,7.305585633648435,7.839098357944852,4.153072207074642,2.762791728930977,7.413142444936506,5.218247480490822
6,3,4.154028160889378,7.889359045825144,6.4066679712725225,5.134227897271774,3.5617913775027548,5.535778675907315
7,5,5.223078257742367,6.69711681038584,5.075227710998168,6.863891015901434,3.2165529899690806,3.045009689269492
8,3,8.200981129394572,7.710441028826002,5.510735945292915,3.2371648770396773,6.501002514130209,7.138742169632597
9,1,3.285585203325772,5.028349972867685,3.59586048125175,2.4157916346116837,7.915799052733087,3.2786189279276607
10,2,6.115046688777624,4.664171040895193,3.0552477961786852,7.690741331972541,2.9560798305536222,5.262486753950299
11,0,4.134488884327593,3.951923082170734,3.0757093349094315,4.245624726591144,3.3430593980702703,6.047610184993654
12,0,3.1136319105186754,6.921058189109861,5.9702559853456645,4.498760197066467,5.578618123222535,5.807579176933357
13,1,6.689704880658134,5.574306975655287,8.218232056239092,3.739539166699079,7.584206481481168,6.094158223669682
14,0,5.7605696645407996,3.3265960962012597,4.292839387106044,2.7749747516195353,4.105195373796546,2.5279545725027335
15,0,6.038314164913172,3.46522190234609,9.983626244838021,4.449859264780235,4.455827221010766,2.53328425793952
16,0,5.149541408232085,3.3980302373277445,6.80774120719124,4.012841304830519,4.913679719583457,4.783838612841723
17,0,4.565591701530423,2.213593863259715,5.8276406495850805,2.4261173506670697,4.462188551837176,3.0671098343183134
18,1,5.179846051405603,3.0314148280367936,3.9525256053778035,3.7455319861020913,4.592950466845963,8.340181231744646
19,1,4.083149065896218,6.1636166550838,5.26289206191558,8.31425195499713,6.696843738748165,4.806126585489882
20,0,7.48887616398233,8.413233496539924,2.900587966929017,5.582222906444966,4.53703151480698,5.174977134978937
