T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,5,7.223255733979805,9.407683244252993,3.012934293393192,3.2301405801825434,5.048098957669466,3.1538947684990686,6.0808836406352365,3.061294630605608
2,6,4.435163787187313,2.761405867011659,2.6602174921773694,7.653843974884853,7.720803151254783,2.120580640178874,3.0533036240643776,8.208867888606141
3,7,11.573199841177516,3.1435539681013993,3.3894356539764754,3.0375359276875327,7.594274928015193,2.207066433909905,2.2136418894855794,7.247290539656792
4,8,2.567434799662646,5.808146435445713,8.238787490833984,4.7013118562934055,8.553242506251015,7.609105876844874,5.392826392039913,6.522923624809881
5,11,7.316294977660572,7.111236350603558,3.8229000742966113,6.12018896183765,6.052527251472197,4.042695061820792,3.9531719452835414,3.0185602176337403
6,13,4.731527249331217,6.272814643153724,7.313524634424981,7.426409525518913,7.911211883967978,6.469361138588048,5.576444208784183,7.020567495230059
7,9,7.202542335256753,4.913134442023233,7.404887428443417,2.352418322043265,4.423550919824941,2.389056692989746,4.763226902527885,2.2787521837740017
8,3,5.595790036039343,4.980376271270647,2.144617185733558,5.030617734076227,4.4648827831167965,5.448022125057774,6.036027010150723,5.2959558561262465
9,2,6.76152132646518,4.112571800777023,4.2434925982801515,4.005023550744108,2.0418042522726023,9.107547853638728,5.370985388735834,3.924142823383097
10,3,10.211608457138317,2.151805987820459,4.308123461365875,2.084779441676906,6.050998214821934,7.631437328851042,5.8042286440551685,5.534204063057878
11,3,6.580785538423975,6.008145585631428,6.166641180350245,3.9933205963263094,4.459386964368629,4.387181221456146,5.281270003461533,7.498307141754042
12,5,3.3691019256925596,2.3537905212038535,3.226256798789074,6.074481084862127,8.754902886131674,5.191082473735271,6.072901077920449,7.968831922552052
13,5,3.633074847345764,5.79732180542784,2.064003378668129,8.685988464384511,6.571632212858269,4.805450285860093,6.952065889766643,2.7620562456107804
14,4,2.055448187892516,5.688762167310935,6.6179761137951445,7.542796745244353,4.8451706725624915,5.054154415101508,3.6537975826201414,8.999746071915123
15,3,5.7629989418663445,7.416499671439928,7.197048355065664,2.0304044525039013,3.6765843640039737,5.307873279497625,3.896318513711814,3.075658937855443
16,2,6.420518738680354,6.071840742886337,3.030507603082456,7.5803289872131625,7.213472261209945,7.586900066575492,3.116062842717864,6.225527700888607
17,1,3.956470974272938,2.7666415437742304,7.349934193646436,6.260403036853563,9.485464276834124,6.285624687960215,5.032760344227553,4.9711622852210295
18,3,5.4990637595224925,7.689750875530396,3.3702891098681116,6.638599223591454,8.511208258769662,8.351322226818574,7.520448060627189,5.339549791342701
19,2,8.086480800218702,9.24296027530994,7.220606752936709,2.557844466230388,4.070480678373072,6.0759241530315276,2.831227019802215,4.072035748538673
20,0,5.192241577340139,6.265082684102179,6.193698940202216,5.096958769784418,4.429997586340447,4.224930511813989,4.184420116798413,3.706516199835507
