T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,2,7.155210410145416,4.985248014651088,7.088625406390503,7.195763625591365,7.266486104841599,6.050093672749098,8.325828072713659,5.889274715301242
2,3,6.271598124389039,7.275366236958799,4.027443424063943,5.697187568907055,5.834026315824267,6.260227827570118,7.210809122330307,4.150892333683247
3,2,2.1011689151036315,5.005093646639275,2.27908266164108,7.085746314291375,4.866904056787016,5.702513110381345,7.074674248539719,5.824185871110296
4,2,6.859312024607247,2.198110436054444,2.0875845159584854,5.544126928072205,4.21112473448717,5.49655646083747,2.5597512261960604,2.565414414653276
5,2,6.50634750239029,9.212947618563835,6.630614995649168,4.024908132760308,6.660579022312249,3.549223635150963,2.033081746170404,3.2723530020066374
6,0,7.218255667768039,3.137329669509077,5.9782499391430655,2.5164874468534353,3.2774473690055728,9.027585748785896,4.010277607455517,7.83612513749713
7,2,2.974046790370017,9.256105698274663,5.913519269864695,5.291279369316867,4.241546969978342,6.2960033229819405,4.597093074468921,7.127484183234843
8,4,7.560451073386913,5.421713704543457,2.589453868179402,5.42160791117632,3.474809873237915,6.068854026424072,5.7104663328986645,2.4725470710962942
9,1,6.1339954377721195,6.270618564206888,2.636604411483141,4.424492748856352,7.103815941870615,7.08432867401093,4.934921145467803,5.305877755718774
10,3,5.169708056558444,6.9911678632804986,7.6759033312538385,8.823014784992276,3.350683322362784,6.915569578642108,3.9327765058383894,4.2606275671796165
11,2,4.440517175559392,5.23382120493552,6.946818647349879,5.348462835226212,3.233706374586867,6.709524450237934,5.507181984300743,7.335644139604339
12,0,5.267636022416344,4.077281075730152,4.184635618788467,8.77149919248079,3.827010813815757,8.34807772789506,7.818929371719822,7.40800124254981
13,2,7.121983134830813,7.18948656275396,4.233426036727048,7.630723335843644,4.205792540035488,2.2850721278633106,6.127354488857491,5.49072834902822
14,1,2.382799458401652,8.661802142484426,6.247287270947973,5.885249373787276,6.016677707766339,3.817976395611714,5.2986716762598824,5.109537671957466
15,2,5.454148126030534,4.587840032123986,8.22227078324966,2.0435448146765482,5.325110429716785,3.7361534532189875,8.756333752622181,5.8137454605140135
16,2,7.362901321595111,7.76873180381889,2.4492484644538197,5.324730554759838,5.185512491575875,6.022580510907913,6.850403018944888,5.094331986235156
17,1,5.801672390898077,5.0204974558925795,9.715919199337085,6.305401898645204,6.6992767607094414,2.6715578381835376,4.307589203044138,4.143255013776427
18,1,12.242786948241838,3.292593125526405,6.703458898633167,5.423542277524755,4.181988343932463,3.154785255680599,6.903786347597024,4.141252648060145
19,0,7.019003613990048,4.707430551716687,8.20361321360036,3.9993821622487467,4.1000054591378055,7.168823780541433,7.709317970957094,6.064512615313706
20,1,3.794785898283833,4.306869997521535,5.09438818592254,6.013061456405049,3.6863981917084576,6.757109125121927,7.382775119432944,2.486104845885116
