T,FC,x1,x2,x3
1,1,10.001137325096938,6.000913014247405,6.3017010596334595
2,4,5.388883314703909,6.257001542053217,3.2599668094735472
3,4,7.319679538746072,4.384250921521764,7.334820373581048
4,5,3.817072149511926,3.4836380056165988,5.125023463478209
5,4,9.165048513953781,3.2048819538719413,8.248419219581116
6,1,6.090307484797434,4.123570616920249,4.859687494440168
7,4,3.0058688901541775,4.801229450404983,2.629567425411268
8,7,10.680748660578043,2.259155968534233,9.261773957759171
9,3,4.488304637038865,8.964902662501911,4.510266988919164
10,4,8.710714696543779,6.98193279291811,7.263341554587695
11,7,5.009242838548653,4.2347084207020576,8.077471372338197
12,1,3.247600964330643,2.401479720602941,4.067581178849984
13,5,6.649847654362582,5.308314479078322,8.480216379914378
14,6,3.1334590156133784,5.951400352758596,7.336850215470457
15,1,2.4601023659755183,2.8684059541351425,4.3984895888803575
16,2,4.242498864745238,7.5528308593983295,6.010008202963319
17,2,6.269934382485827,6.279862177463351,11.610969422780713
18,1,3.2588207778902767,6.214601957887831,3.1069156602759573
19,5,6.061315151995559,7.065790697373729,4.47569918622432
20,3,5.89483910238512,5.263159490626873,5.251527206125565
