T,FC,x1,x2,x3
1,2,7.899675856359592,3.8800282136664475,7.80986887630663
2,3,3.2744949605419524,9.225202867581453,5.186506309426714
3,4,2.4563028163847416,7.887991837176143,8.315760672356888
4,2,4.281306154283528,3.5979214582921446,7.161520884270192
5,7,8.40542269412802,2.291760695181208,7.518196493070505
6,1,10.54269559730507,8.44946351240974,5.323794362190968
7,7,3.314644152194125,8.256515177318729,7.058594593806131
8,2,7.313595547264487,6.444567471139957,4.409105003091663
9,3,5.12258673946375,2.563066693407551,6.137341506899167
10,5,7.978941681902683,4.107659373874863,9.150641211267654
11,2,3.546661722500125,7.215089513755631,3.2016404356730814
12,2,7.046449581146156,2.713016427021204,7.246751802508598
13,3,5.249511356870662,4.2498436546799105,3.293967700356442
14,1,7.941206305180319,2.04209631739162,5.2305479854550745
15,2,10.151756886881191,7.982792150339028,5.470306802783376
16,0,7.221923542626348,6.550189333605148,3.070719281148393
17,3,4.758618598232161,5.398477275622195,4.698450486612842
18,1,3.235658093112997,2.48767850855224,5.354425702909582
19,5,2.9471089232173533,3.550997565686849,3.040479930576859
20,1,3.623775233490639,8.471618270847832,4.7494532076944145
