T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,5.702005836852125,8.183007037085925,2.092452154941061,12.946590544952855,4.611583783713035,5.1892663878284235,7.921341974518727,4.644127737914967,7.813579543596344
2,6,4.608248123048261,5.666070324398945,7.939214555781691,4.913522195757611,7.281107344079679,7.916402327755739,3.869911975373042,5.621460280649309,4.591826987628815
3,9,3.427064158731899,7.796307768250361,4.385808199755367,4.922515767102295,6.514344460395444,5.1992045117727335,7.378787263568839,3.030727360144994,4.185937338564686
4,3,3.8548737392433505,2.90955626798658,4.533775299551387,6.458307273556133,5.223340099352201,4.179914352085782,5.5218414739197295,9.515769519882916,4.009295547022603
5,5,2.844286428247438,5.712485395158176,2.416784735791944,5.3906949736228515,5.685013214771385,6.538610085792843,4.379149292791506,7.721988611126797,7.186393172292871
6,3,2.155403795634602,3.03948608301394,6.6791422905650535,4.167641284544592,4.248781667860043,7.155554862619944,3.235511033770159,7.724837177386352,6.609806011338365
7,5,2.708937553601949,7.024883698504388,3.0197376718695126,2.560843143992445,6.055016730340128,4.058559458401216,3.337099286656745,6.529936840440872,4.28469131214657
8,7,4.373812054756308,4.514278617584899,6.231297914071005,3.8082928604904676,5.239173083002762,7.452704171691975,4.645092567204989,4.450260430962108,6.627473442292542
9,6,3.3233941861987737,8.535390728041078,7.713271926802086,7.741846275928778,2.150964705553137,3.277852673861708,6.193790355173414,4.919044622928893,3.7539749592711305
10,4,7.1643033426330796,6.4177264261307805,7.166901499952835,2.026519845052901,6.239904098839462,4.702824869241663,5.076499437873382,2.297623756218915,5.046362722996
11,6,5.878366652293694,8.969906982906648,6.352764835783516,5.010898425969969,3.791631908261742,4.1694414277333935,9.072877000637028,7.915592197010526,2.2859226459117656
12,1,6.342596084325835,6.238565578650641,6.261698438106069,3.4139715536412982,5.185367640407587,3.239714363771558,7.17595230599809,4.222265647595689,2.066041402779248
13,4,2.3040110879063778,8.838827878483531,3.066677746225395,7.80294086266204,4.67060844032336,7.426483723611746,2.3567756030353024,4.348137603871692,3.393712154028129
14,3,9.46190769963659,4.4032450043157185,5.428043804402225,7.2025850332869625,3.093131958974225,6.683531646299453,4.631035345473154,3.485386234970261,7.801325245277011
15,6,5.281581497927469,2.9966720977378953,7.291180144743748,9.02126139976308,7.807563250842323,5.072196419969084,4.598102936843558,2.227659280576197,2.3923680535500087
16,1,6.303791304547956,6.397356197464274,2.106997392268645,8.592669382335686,4.667301246161149,6.4766687204307924,6.041269805121273,5.454209659800034,6.135401898981712
17,3,8.205325579138279,5.430343385477994,6.112376302564737,2.1985735138157536,2.7958652426111654,5.606148535329737,7.572588643864723,6.364712485099244,5.441871007735618
18,2,8.179609824705544,7.371074654617703,2.417957307323786,6.210423784227031,5.540742295671542,3.5822994682853926,5.002384963200559,2.972104931275178,2.5563764995380462
19,1,6.808651867518649,4.347362646686109,4.966678029103745,7.024228625232839,9.162506356787947,4.116864158178876,6.01448529486694,4.355549812904795,5.154529314179802
20,3,10.123188522722618,5.020962164593536,6.915762433790927,3.3975837271984717,2.056587314084582,5.1881254619983,4.105475017936687,6.232704253545557,10.738151020932627
