T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,7.886472874734779,5.3224524021397475,5.001631595665059,7.170459327307481,6.478597249627144,4.152718230683314,4.747436878913972,6.050739605157906,6.016613342516731,3.6230635782278595
2,8,2.9284419113492146,5.534944918102874,4.040688338191691,7.465834233676419,8.238762862736017,5.586626859677209,2.44890892675119,2.073461408635994,4.261469059861297,7.418850878025669
3,6,4.419586713304894,4.960681121118377,3.0071617765518988,3.913901507016719,3.7965587260878744,5.537912058491346,2.030763125634795,7.723202344805718,3.613562790331339,4.123332161365648
4,12,3.240023025983233,3.7349806884358348,7.1416137440104785,7.316152527341121,2.2447183355191913,8.174377973385246,4.420878615727726,3.5610153173429486,4.281502312820965,5.810025198631671
5,11,2.139486610433644,5.381615883083556,5.016671366308757,7.793341400271339,5.112169047440807,3.3744386236479036,7.111351887571682,7.377273419711529,4.219949196144896,6.282983787213752
6,5,7.151816187999485,3.5143844313798955,4.270692558883939,3.0222591740283686,7.365123259684601,9.269952416755178,5.795121244898955,2.8056001527560106,5.281395147915776,6.136008288219536
7,3,2.456697687656372,9.820621775137143,4.107607327810378,3.018168337675289,8.422877110452076,6.822917452264248,2.162155933238018,5.278455726443875,4.557462218604861,4.647618291540309
8,8,5.65160642323173,2.710798757660676,2.2144060595295176,8.786439464026985,4.462972893389813,4.733975325346082,4.323239003851899,5.244755251349073,6.86262225524936,6.0363903122249
9,7,6.095134817260955,5.475043465048828,7.364841723160413,3.282625144761761,4.896768962481783,6.981133454147292,3.193278228143044,6.181284735956292,7.845234523541965,6.611930199493543
10,3,7.3186213559264095,5.64744039081398,3.7866969894595903,4.790237921132664,9.160828160304215,7.270655599524041,4.217277894692831,3.213374888384905,6.071407171915905,6.4457253326789345
11,1,2.632302316431422,3.395798424066278,7.668409386673757,4.802620803706396,9.24831027507162,7.126157672313384,3.8902171389963693,6.617447445088908,7.6494037201671565,5.91514003918163
12,2,7.514247800210582,7.384900749895576,3.484949560814636,7.134311312997825,4.0530263596996585,7.10821628936773,8.99082672888951,6.345581152396396,5.513287650223509,2.103939258897796
13,0,5.483930947461517,3.8921593831499375,4.463480611147464,6.008781239781934,3.476187212160192,5.888223671552645,2.0486375025682486,7.586017612182612,8.602649135407605,8.122810896180207
14,0,5.483153174644853,6.050788788269382,8.154471420441189,5.528533981040116,9.202554473372574,3.9272197078368576,7.467116247996489,3.156609802223687,2.978920338345148,6.109359321777391
15,0,7.70943884322616,3.629473390393916,2.7266929967305464,5.051014759380486,6.332511991232477,5.249004219547803,3.2027479711449667,4.282573649774673,4.995578055662178,6.45980319394942
16,1,2.3266457987274762,7.387469652196328,3.0094195796084073,6.993979766201642,2.1497207579653885,2.2170736153820254,5.031708935992374,4.014868913872591,7.017419664946563,4.669848686810054
17,0,6.951501569482478,7.836527817980211,3.3123259671842717,9.2759050701943,5.511823536156809,6.221558562235054,6.933598586515,5.2211080427299414,2.0443653841215963,5.2987301245675065
18,0,6.592845565432125,5.485750318646785,2.761944347620361,4.205466438162783,7.128109634654562,4.182958130911524,3.122619124388229,4.152488266983383,4.595407991448143,3.4570334421201827
19,1,5.453796501344252,4.051414245450508,6.686909710344109,2.3079749146404214,3.438470211057363,7.095872777488052,5.818125116219245,6.1005452980968835,5.194196265326065,4.00109243830638
20,0,6.371335355947408,4.265209046038359,8.232899624750917,4.103347672143677,5.3301850443505225,4.889058566302138,6.683972365549263,3.1539855222143145,12.198524788147203,5.015797709862873
