T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,4.1269795720020275,5.997382850396759,7.622225944212298,7.777139108428983,8.103109585512016,2.510196454628173,8.39790502809116,7.224865486778314,6.421750844629525,5.2503354564610305
2,6,3.992803350191923,4.591957435519289,6.419654579125082,5.022056552194459,6.433092172600531,4.0890265954043326,2.124027450759211,3.00417600367846,7.597953309055793,2.298971565514299
3,6,7.052265940588896,3.3282749244316845,6.143927104551867,8.583789266071738,7.2272633657404874,3.1759113498451237,7.153572984568213,5.124269701117795,8.014635033147268,5.054714813506406
4,5,2.72176741453044,7.424257594020016,6.2645539477327965,3.7830596131617007,2.555965156084519,4.051419131060273,7.875250168463993,2.1689043182832632,4.58073450656355,6.633615252703633
5,9,7.178894500486948,4.256926977282047,6.7243859085983235,5.707486310319382,2.7539096611315577,8.154135034972215,6.500615511911679,3.3622251394787135,5.1944564844030205,7.19193509908148
6,10,10.951590657385033,6.935743988856315,7.829950644881474,7.913714911562497,10.54909372517082,7.309202598520988,3.440809438150985,6.4787010909930665,6.634001231534308,2.1064017676377893
7,3,5.275325235414149,3.4906410058813995,4.211489199669832,5.669192176370533,3.601595885055062,5.717514345995804,5.301992979733114,2.8156953587455122,5.236144084014586,8.378279271287768
8,5,5.836392903175177,4.39518716124721,5.65285024803135,2.471120576121989,3.478975331466115,5.729971276406534,8.200823192662508,5.301518078743514,5.853465894886988,4.574754821636151
9,3,2.4872058791147422,5.388614016366762,7.287091931533487,4.61105684550638,5.395697021825416,2.8560911473336783,6.73237079374214,3.334801774138648,4.237314126145103,4.855512884097591
10,5,5.431091014443897,6.214822941477242,4.690513880194831,4.141130826882061,7.685051514916305,4.461757927180612,8.764732794381114,3.0026360216735846,3.7574901228436826,6.945925482337097
11,4,6.2911782830476035,8.264225482412915,2.3434610202929944,3.0944499137492505,3.24307042067496,4.322257511747994,2.5967018371271973,4.232184118968391,7.582319965086284,8.846739137309054
12,2,6.185198919571158,4.690418342590355,5.4190870801972775,3.301629805798604,3.128321619651005,5.256781656682527,5.013051874307059,7.19837881671085,5.644895451933494,2.9801801555371896
13,5,4.896803238625813,4.060684939541419,2.442163581455968,3.720529550122136,6.461574055642347,3.8975818312015234,3.596482498091825,6.062529213190629,4.8921435276737135,2.8833880162426313
14,5,6.314812286269303,8.143540841356314,7.177556941098636,6.138125188024512,3.6151020665987073,9.503227132817731,7.1237154134037945,6.563930834061553,6.4763484813808025,3.4111638769630357
15,2,4.100245521878237,5.438946374003459,3.2431543847932365,7.066001261678294,4.424413064360641,6.861740228856354,8.433393287409114,3.1423172688390855,7.6073155085927775,5.456620073015735
16,1,8.06438661182274,4.818348574938012,6.025577190566768,3.542572377849506,7.2367281932030565,6.830154020652006,7.995199504270872,7.247205180018773,2.151942248277252,4.122917095513084
17,0,3.2449261797415194,4.90098427749558,5.220342561196879,4.031909364538093,3.5439593086446015,3.3023405771218215,2.189357993092409,4.314620611345106,4.1235759169422375,9.32708220994929
18,0,3.502964437487842,6.395847655621765,2.5628352572866624,8.287978635491195,7.524077127960413,7.3302772889945444,3.1154918049020752,2.1796620701146847,5.060039090235401,4.147408453519395
19,1,2.962348919953636,7.0752943651824465,2.5601365813558057,7.534471897327093,4.266184412464175,5.986469408471118,4.0496577311957935,4.771534942833838,6.45988186313761,7.735024923734875
20,1,5.034179298103298,5.520195228666795,4.709207876680834,6.129271145708258,2.11752447518033,7.8318906376587,3.327300305541334,5.748702735940787,9.11984104635113,2.2073342599724604
