T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,5.4316064747950605,7.761969156325871,2.7665158455983017,3.432426978473999,3.202227937532439,7.11990772295781,6.535540880927174
2,115,6.6929878349318095,11.560291551956563,4.7547291686404005,3.306120083639053,5.21872748765789,6.116426618418084,2.676351371281224
3,7,5.46191131483103,2.7987821505053825,6.024985373094823,6.108500951091476,6.080346005469477,7.190504301539862,6.1054039577674635
4,1,7.4037578383236715,7.682865266411563,6.5075570016597775,11.014869117053435,6.6316384777758,7.593299124181002,6.415768544758674
5,0,2.989581689480091,6.447959292094476,7.932840537107615,5.71429232216522,4.58110744111118,7.018910740901308,6.57847389023031
6,0,3.0781027753432046,6.030658183655401,7.704275776144576,5.024157325521382,7.000160451555979,2.057200600702984,7.2483192668180765
7,0,4.1142271452539925,2.7095828122517145,7.473524065391028,6.803724680725767,8.683112522185024,7.391176040296987,4.562631145790977
8,0,6.339586281869872,5.818554380221464,9.06286041027234,5.227396706912255,5.9162138599351515,2.0897147271301093,7.512071058644777
9,0,2.102856410735738,7.653343744909795,6.138876490519071,3.404069244637606,2.5862535013798214,4.601099028559116,7.558340974425614
10,0,5.2542492750296566,7.410695060540415,5.053894105534055,6.331770422348887,5.129794496044555,5.082306641766568,4.301774713009809
11,0,7.636027763955909,4.693657593870241,7.737992591204396,4.23065318411133,4.5680330334168655,5.075228621004413,5.301098761054073
12,0,9.853291237890787,6.981753188132554,7.002512068654792,3.12094490145904,7.242401170555779,8.953181248332884,7.043744124265357
13,0,7.9024915828090485,5.175719627050052,4.1990528162218554,2.477207106042614,5.118073806652884,7.9543525444005905,6.683976337582543
14,0,4.960653889611503,3.0375090007797576,7.233779489067859,2.950730721786273,4.051976968316942,4.22934255524804,6.0836098322835666
15,0,7.020834479230809,3.0376634790636934,3.4045051146318133,7.554082208329599,3.228488245113005,2.062145922983176,6.107706145522205
16,0,4.411284207445058,3.2265639670400126,6.379286405019956,3.627446876090516,5.111628531390475,3.2023467756234805,4.692691296945662
17,0,3.986391818454107,8.513785878220885,5.829068712147105,6.1942922576577395,4.429665158523938,6.50130492605302,4.282590308581789
18,0,6.722498009320683,6.481283212268833,3.4130300528385784,6.478242961474257,2.583221195449825,6.8599180640058695,7.2638220516854926
19,0,8.258101835738291,6.3019378026558455,7.146997999289964,8.016334162170118,4.626260916220168,2.3151826870315455,8.459385686258194
20,0,5.125515211390886,6.320890370415808,6.683026610527046,5.353635482392626,5.134258586165677,5.776415304670561,3.571135431627866
