T,FC,x1,x2,x3,x4,x5,x6
1,0,3.745085407112291,4.762564518607092,3.0790253342427345,2.0538485164505547,6.373136344186849,6.530318219083346
2,0,7.918457692501741,7.333656383211086,4.608343991740975,3.1660325448594446,7.069231731301192,5.788620792206185
3,13,9.591598229840798,6.312750098732622,9.843764416928172,6.286209236817463,9.109743213253005,4.817645910119345
4,7,7.185005996477866,6.059110721619701,7.367084085105929,8.249481870359423,7.403135650523917,3.025763320004336
5,10,7.884387134030848,3.3568000861723175,5.46512473807473,5.729789375683329,6.4859802693627095,3.9665922541217706
6,15,4.572569708474381,3.431590942066093,4.982235857995838,4.505870818408306,3.1970707347278706,5.999929932939858
7,8,3.0901778967372753,4.164842437773625,4.02654453265988,2.3730511157318017,5.192698696681949,6.508688015562521
8,5,6.72563911479663,6.2464108146897095,6.834584639521315,7.157968466720131,6.188887704988158,2.675317784444511
9,9,2.078913810003433,3.1840672600311253,2.028801526510571,3.005805636637176,6.335662547567844,2.019447182353328
10,10,5.193277636212949,3.556810938293478,7.001212202021565,6.664609754025066,7.219812834521225,5.238266809186147
11,7,3.1283878641625606,3.6008168170900254,5.228412041716365,4.817457681103047,6.825267552065018,3.087116765944786
12,4,4.401820333873477,4.161769033708881,6.295327119914454,6.4985425705169355,6.753829096414849,2.0606433699609523
13,3,5.462960896153754,10.540374010709472,6.172454173050169,5.476867504298208,5.986777035859358,5.115185626723621
14,1,7.661500763843202,3.367256317811756,6.266845733492767,2.204845719374245,4.229535465577791,2.5524708736018122
15,1,4.964786740524465,7.8618572525945805,4.384113904230944,2.130570145767236,8.16381358248907,3.097690900330526
16,2,7.946833833618698,3.862150393775128,7.338950986459258,3.278508159385015,6.432502997910458,2.7155033659864007
17,0,7.63467950333418,5.206832789627071,6.949286939352219,7.6250665361833105,3.1054293190340108,7.926821696778983
18,2,7.3758581394658975,7.488767963253875,6.975240437649385,6.826990015540396,3.6672981307162367,5.731363233728683
19,0,2.8236447431627103,2.299938189492975,4.1627493403221125,8.290155997223671,3.5700131584544588,5.16182089807731
20,2,3.398214575678494,4.2146477503331905,7.919309177280984,2.028429758361734,6.39608172645567,7.763457649825697
