T,FC,x1,x2
1,0,8.384156339464111,4.288665809129546
2,1,5.270167423942407,5.441954255353163
3,2,5.366182439220388,6.976805113438501
4,1,6.322922352523119,6.125841626103251
5,0,4.052981560041286,6.908851025883367
6,0,7.3978249027775105,3.0614842348782028
7,0,6.919717227235619,3.2552603362622614
8,3,7.11758186475842,2.7696990886195936
9,1,3.2714440081707226,7.095525763439852
10,2,8.020265770295694,7.337622182605555
11,0,6.1325528773973765,7.187857659855954
12,1,7.591402595470216,7.570147719625897
13,1,6.296036669778899,8.51378652426639
14,2,4.670935027184608,4.592906647678239
15,0,6.432798656361253,7.331021141786221
16,1,4.342817104339883,6.48393636517663
17,0,2.364422423265643,5.468889250792537
18,2,5.701708569090562,6.223197754800987
19,1,4.903149507487726,4.065286854091644
20,1,6.345587406341628,6.396404597634703
