T,FC,x1,x2,x3
1,0,6.743523047344695,2.2402190397026187,6.286581998727021
2,5,9.302031243950363,6.241850045094968,7.372621242389734
3,4,7.511952535115081,6.145225029565925,7.000317494939388
4,4,4.65767320399769,7.627520665564282,4.799791244447476
5,6,6.232195802569128,3.60435376777259,5.842724697807127
6,4,5.04435546611634,7.53684864644801,6.053035714020573
7,8,2.2629007035599145,4.183639972043512,6.200544018965215
8,5,10.42167426707115,5.327517538268407,4.5422522642233245
9,6,8.217253942575951,4.148714617373675,2.5337239716689957
10,8,7.170196240508934,6.040340552958065,8.221100439965564
11,6,7.863690143249693,5.54406900130836,2.347237917660071
12,3,6.294451080330969,3.4748619962125717,3.4268324270559685
13,4,2.0213528313239544,3.271139251603419,7.247254884557593
14,2,5.205245908284102,5.8735720791274355,7.356149891380813
15,1,2.798670794382959,5.718419904971175,7.401115263952419
16,2,4.956090881472166,2.656363966197876,6.277185625229919
17,2,5.160793755376658,6.829910788652561,6.058059837351614
18,8,10.220562908605213,7.544970201341061,8.203833063648984
19,4,8.970516864585214,7.174053935096614,5.12206964067264
20,0,2.401854029123616,4.952777844618127,6.276566068795755
