T,FC,x1,x2
1,0,4.305439983416023,3.201485354119337
2,0,3.1911042231861293,7.1433809078064
3,5,7.688255541286381,7.333716951763146
4,6,7.770460430275657,4.312772971331363
5,4,7.6014003344827294,4.743176068576743
6,4,6.005148486302452,3.672526841581674
7,4,3.267853059310424,5.8989601429503065
8,5,3.8414534869457695,3.0446058913650793
9,8,8.885647530623078,3.3842465260585093
10,5,9.248870067822628,2.332993020753106
11,6,4.294391541628107,11.043786336923123
12,7,4.093055214243721,2.6803372912148093
13,3,6.4221837918626274,8.257833416806267
14,2,5.962406519222997,6.095709805281807
15,4,4.6538083389075675,7.99679086822707
16,3,5.118757534580474,6.576229296285602
17,5,8.263115658465267,5.915500621243493
18,5,9.64206805010878,3.335868244335793
19,5,7.243248538271162,3.218781976675269
20,4,2.5839596683007313,7.8632927791852785
