T,FC,x1,x2,x3
1,3,14.937705317318516,2.5671161589107125,2.4273210532029146
2,4,6.20655092001924,8.360504392165936,4.993634534767349
3,2,7.149835878076667,4.462051183354863,4.089853343471081
4,1,9.80223911074195,7.250543707820059,7.118454450178403
5,0,3.6493577016541794,7.050005190435385,5.359412836429978
6,0,4.566709188594675,3.0169004120647953,3.4348834471412912
7,0,5.755131038517213,2.6274676179653156,7.353426516527951
8,1,5.227186413729383,5.304923965809648,6.252548939621199
9,1,2.225938899268807,5.267503135803267,3.777340704250812
10,3,9.348997447436076,7.232939690825647,4.666108099025399
11,2,6.186913447579163,2.2901214448937033,3.2407280194192998
12,1,7.122730064105173,4.804045030556963,5.265282775616363
13,2,7.54304843132198,4.45200840579669,3.0264071537027393
14,1,4.427605147095102,3.051297084377307,6.786931340876919
15,2,2.407106626269492,8.933743519320853,2.545818687605176
16,0,3.1064478779567213,5.635705894916277,7.692980945068841
17,2,3.121080474758138,3.0924682619069728,6.670886703304576
18,0,3.697759177962265,4.718107740557558,5.166732461856704
19,2,5.65434177386301,3.165472426924783,3.500259361377023
20,1,7.398926454045914,4.96796994469466,2.7463736693440772
