T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,6.844049840256858,6.048615151511729,4.156387015780756,2.9389758861902107,5.7732668517812185,7.636851292919106,4.650135745934984
2,3,6.756298086718708,3.651120658835664,3.1368751734667066,8.46548805576393,6.127279292626238,4.17909253851607,5.255012401001543
3,4,3.0071246670563805,5.313722645513637,3.955151882421455,3.5091761721875967,5.916035457793476,3.329451808643246,8.089654404264554
4,1,5.676474934806951,6.24310263226395,7.086715388338464,4.776342713983839,3.05217191971722,8.691652120153107,6.057528407986901
5,3,8.177819146598141,4.435569873453624,7.524794080744832,7.1396696320982835,7.261497811487531,4.495474507430224,5.835226133788475
6,5,8.692690935087903,6.144182863149721,8.262669050650523,4.1787859564172605,7.058601571993625,2.331817160298721,4.424166166307112
7,2,6.869340200753552,4.562701577216856,8.333350034198041,2.310839710615597,4.331814652717247,7.647016043917207,3.432059799678056
8,2,7.2244333379775,4.525169409656869,4.566639470550339,7.144677167532177,6.8711661182363075,4.178807698657613,3.6868653412780374
9,3,7.1792012164972645,2.120063472957496,5.00210382147529,5.1427126818052,5.483579949052065,6.921662893022485,2.996259109035714
10,5,2.9055469312639,3.2147532167565043,2.703393603746574,4.35506413828078,6.362349922511881,6.4371575853824545,8.28130132093498
11,2,3.6174183941344134,5.285811123465424,2.3668662053445066,8.110583617824258,5.195508871849521,3.518426779430775,4.547389471776151
12,1,3.590277734528441,5.171966165696291,4.152478751655162,9.023968926452785,5.806620105024104,4.464739539299723,6.017416504096124
13,4,7.165437206263321,7.377533518284832,5.09005406962466,7.695133712450766,7.834893526217848,3.5010906716639556,2.249298537377571
14,2,8.11668057294542,7.036260620943342,2.3068955112716685,4.027759494769055,7.786009452206344,5.396514458312409,2.5115634751919544
15,1,7.717748165433791,4.216760495969966,7.322238828641983,8.734464952043483,5.958151844727014,5.329880121213178,7.517074053760573
16,2,5.737319988327195,7.227758626307405,6.322872130621258,7.493454010155448,6.3457904816755235,2.788003921769228,6.6661999350467545
17,3,7.531455724277908,3.708627600760961,6.285543014045118,3.590634090163778,5.133149555618013,6.737878911661691,3.552284886215517
18,4,7.241741399939769,6.9381096283344155,6.633969974124844,9.527858418153293,5.285531635668348,8.705033574124542,6.094366776377624
19,5,6.652112630996932,4.3114670105074016,3.19088632199799,7.372754730950263,3.523756294861687,7.097236084940591,5.76269484428126
20,5,6.489730578753478,7.475125042609776,6.377734690717595,4.404392172232845,8.156670155915213,3.7988425789961715,8.530709613360747
