T,FC,x1,x2
1,1,6.137940086779589,7.222964996232416
2,1,5.879946391997098,7.17041448404747
3,0,2.9880720282032662,5.672138562478992
4,0,3.2307944185434794,2.112997668979962
5,4,2.1793194419505215,3.202482767814958
6,2,6.418778187030995,8.050343263301244
7,0,5.756187159122398,7.054692210576772
8,2,4.678189362512566,2.0851869064532615
9,4,3.5597106435440473,3.286899033838842
10,2,10.239741153397947,7.509259340394189
11,3,6.016242318718335,8.042713171837297
12,1,7.39941513478232,6.040947751216226
13,1,3.400187585236962,3.356425664381348
14,3,3.6848927362877326,3.4662932929983237
15,2,3.909809562873636,4.303361144934172
16,1,6.803905014473604,4.201968950417419
17,1,4.243950354248623,5.477082431832351
18,6,8.299087986312571,7.644752434856974
19,6,8.304130900840379,4.1940304503406445
20,3,2.743064473727843,7.222667986225412
