T,FC,x1,x2,x3,x4,x5
1,0,7.48441958770351,8.42742626619723,4.222600641156144,5.667722217073437,5.410706717651047
2,1,6.052576882510937,4.839580384890203,4.5974926664226725,4.407297500339835,4.420372930052396
3,5,8.83878421490974,7.555225080646056,5.953772014407743,5.026927213858401,4.076873855138103
4,4,8.336837550332124,2.2008882365511977,8.446956158687515,9.044531332228052,7.615254585520713
5,4,7.065790838882505,7.362606507222075,7.075214929253427,7.303252041810454,8.886369160277841
6,4,6.133225607988861,7.797229176169459,4.976860595918898,6.498719886950805,7.548567323025079
7,6,5.117009944392098,5.862176164746003,4.765437588647212,3.32124954543828,4.524398729490145
8,4,4.020053266947799,2.03563192203611,7.393879560913129,4.576233557471317,6.098674186999192
9,2,7.228902093476133,2.1260892260122013,5.302625376669563,3.021938014823886,6.297580114704133
10,4,6.100635321473321,5.332078547948062,7.043565127530064,4.1416308521615655,6.281754137830004
11,3,4.829579377155027,5.820293995324525,7.982192373245698,5.289274510021127,3.0688402154257566
12,2,7.077262907498152,6.351999452926527,3.7387295669551923,7.756218772497387,2.1795890410447947
13,2,4.262463418828911,4.276418419220143,6.82864904091715,5.395246926563229,5.7859925877314815
14,0,2.3677397410857663,3.456631107681223,2.2966245844723443,6.535589045662653,6.4029739166589765
15,4,5.324822259193563,3.193382005919438,2.8586211974779507,7.359501174231282,6.584243793530165
16,1,3.3831428713682223,4.463001378751223,6.062512874143343,4.805492736623584,5.25577407040906
17,3,9.639473847084663,7.046500845004996,6.29492364715693,5.630735933999336,2.950170844595596
18,2,6.234540429613566,5.2533363924850685,5.686820383511369,4.246111291055083,7.215477629329964
19,4,2.3282428203728456,7.347150330724837,4.190437766118528,6.14191604467878,6.9798379750043065
20,3,4.967815755984191,7.028795606530684,8.307697261288185,5.479650389472449,6.295817605112767
