T,FC,x1,x2
1,2,6.511743034847283,8.34101876186115
2,3,5.345414170291635,6.003145986043728
3,0,5.6173525347141124,4.7473884294502335
4,5,5.761815353489395,2.292822694401032
5,2,6.454924237933911,4.692737141298909
6,0,2.3622261195094527,2.9166885047520017
7,3,7.998508450404756,10.3582761408253
8,2,3.0084885593731263,3.3144205415362125
9,6,7.972116139372909,7.856650448267656
10,6,5.610550172162631,6.168830458750129
11,4,5.832828907312882,6.195651411697364
12,0,7.583675149505335,6.861622484498826
13,7,6.36904746189114,2.317401477534345
14,5,8.103556943492915,5.608136323901081
15,6,6.272488751104788,6.188180146442949
16,1,3.1456516741259106,8.070857890959442
17,2,11.126167244399959,6.526643786487144
18,3,4.096030287630228,2.7851891452507447
19,2,4.10238703054449,3.602731699127321
20,1,7.122111006702854,6.911829683647266
