T,FC,x1,x2,x3
1,2,5.23134875373284,3.767146919536814,6.073677685051162
2,3,6.313661883763865,6.553851827641425,2.2162012495750565
3,2,7.19511072920954,7.521380036410587,8.269546966495751
4,2,2.590382262644335,5.006580214103111,4.009235629376381
5,3,5.9927044381314625,6.094977075192056,6.79649572796388
6,4,4.130205767058825,4.394179566760512,8.227154287344524
7,3,5.4060976852834095,9.317127030680393,7.623788658840505
8,3,2.5595140582367395,3.4016580468268565,5.147561556296703
9,3,7.706284326114341,7.4674347576993725,6.707834255046829
10,3,7.674253684337106,6.865907957432952,8.580828919457893
11,1,6.1839092037445536,3.719760782073127,4.539533352356509
12,1,6.637214512053837,3.2669047794348485,2.0337730224429524
13,3,4.9790146377091435,6.1268050841998045,7.417431207807862
14,2,5.696651698857712,3.2987621159449834,4.418446885793561
15,3,2.059659831420737,4.749445543128125,4.364193846203217
16,0,3.44156499808898,6.947075093766037,4.123469811865961
17,2,4.563069634857154,7.320853627631967,4.158976051973625
18,2,4.179034745389751,4.746605129210989,6.874310874451142
19,0,7.1656026661064605,9.634441795930192,2.4784153023202413
20,2,7.870779598984562,5.675545493447807,6.645734796638877
