T,FC,x1,x2
1,2,7.806443940000595,6.041922643893188
2,1,7.48724403964144,6.008083759425812
3,1,5.348443324619109,3.7158172229970448
4,0,4.593016674097222,11.62070216089285
5,0,6.45663370739911,10.101209794299212
6,0,4.829657253774798,3.4761079336099217
7,1,5.309956829604594,6.4029255198644695
8,1,3.4949597195460296,10.061032833168639
9,0,4.128843517068035,3.458815423264078
10,2,2.688086765741277,7.63240984638305
11,0,2.142573783564063,2.4979161399440275
12,2,3.6751269595501297,5.384941158599288
13,0,6.485557690466001,9.979307315785771
14,0,6.962927853300633,6.3013673547637294
15,0,5.0988586329275964,2.925949569675969
16,1,6.949723885549642,4.849801535967478
17,1,7.726389057989986,2.2242858243809427
18,1,6.49741573410562,3.6430394664528554
19,0,2.965653208389731,4.269265334396861
20,0,5.079318684572346,8.218303097078012
