T,FC,x1,x2
1,4,4.338477269490223,6.301168165670259
2,5,3.2171561767130266,6.389223502752425
3,3,5.77830213781425,7.434922245591321
4,2,5.773907548840382,7.08577880428583
5,8,3.015378186175324,8.04714375396064
6,2,2.4017322798739325,5.045015474595307
7,2,5.6761188193775585,7.921194305409361
8,5,5.659891532389046,3.3395515599220724
9,2,6.088449368201072,6.964605504237092
10,5,7.699009017236519,2.211818525392833
11,3,5.504373403628346,4.24176192403465
12,3,7.15369148959021,2.482246110074853
13,5,8.137820613069087,5.954811747325878
14,3,2.5199111842752715,3.1687641528753177
15,4,4.214745736492929,6.661931917286375
16,4,7.957851980031035,7.035653526789707
17,3,6.995352745508392,5.274467566095891
18,1,4.329376341293021,6.262095598829092
19,2,4.029685558804196,4.011174845494919
20,5,2.3148085327781676,4.702785737740603
