T,FC,x1,x2,x3
1,2,2.5717596290340996,5.365449312970897,6.051572561101071
2,2,7.5161279914660835,6.340712251008827,6.590011926654253
3,4,7.758265260402494,6.4192994251589495,5.21493004490353
4,3,5.942667811060993,7.454356747781372,3.6762351243133433
5,3,4.8109698217803745,4.6696867372303235,6.594923134609071
6,2,7.236536725635407,4.127943567055227,2.384800347975202
7,2,9.15746848824227,3.0204718166326274,3.163793063145342
8,2,7.162807248979286,7.174210877373292,3.5487770276987205
9,0,5.774851061489401,2.4085355154952337,5.081692643620341
10,2,6.101295766435866,7.724470143351757,4.484773450263112
11,4,3.621141762468639,3.2516113554644486,3.5464257851171546
12,3,5.718847090028464,4.259874290626583,4.464689614746221
13,2,2.943626028863467,4.435330174208343,7.291704654271087
14,3,5.358214636348314,3.06318699916547,8.078994094418604
15,4,3.152848090601938,7.278407178614391,8.512596884569673
16,4,8.986082863188038,6.077787508356473,4.655156448649743
17,2,7.33110014633339,3.195260136444416,7.421823244704358
18,3,2.8133400722261945,5.229604230134127,7.629906703651065
19,0,8.588508910541902,5.646932180303395,2.11683639565078
20,3,3.017466110359881,3.53494068618617,10.092693671634896
