T,FC,x1,x2,x3,x4,x5,x6
1,15,4.207668165439166,9.613535860266296,7.484969395509669,3.3988079628912318,7.043173821079064,7.419693751245025
2,9,5.386040040899505,5.0302380242672715,5.159494573448948,5.687106914454303,7.691501936905825,2.059603099655195
3,8,8.86349936231084,6.130106648311062,3.382334754200953,7.441430577075124,7.050808934037735,5.206841794551148
4,4,4.125461848796429,6.637915887045686,7.060442578311827,4.0691649870126145,4.853637717882028,4.574377823837506
5,11,7.619911661663611,9.401604042722123,7.684012015191484,3.8144148801642226,6.089040474573487,9.688529441436723
6,0,5.141225062375818,4.929237014156875,6.047101415867983,3.7286819726025993,2.0994149964177913,3.579918912270889
7,3,6.00458712253266,6.312063508576892,9.453036509374677,4.928232897651273,6.934794558110247,2.1341120117276864
8,4,10.011111073868602,4.891963901922394,6.610291943268823,3.210686180363912,5.962797509589832,3.161807091103963
9,3,4.012343415932026,3.655690274169853,6.298960534351802,7.137660520020137,3.31799730436426,3.0512438022742914
10,5,8.212336820518251,3.24729261835841,7.3031037473134806,3.485130510112085,7.551722225619949,6.003056773541979
11,1,3.5468199361320023,4.0588416751154766,7.4014265651538755,3.3734768371879094,8.146741903372561,4.197796360778313
12,4,4.375495284990676,4.478791329275515,6.180504850077261,4.337720635869106,7.801238690702182,4.948028260509149
13,6,5.532145603548709,8.732744115619607,3.8395841750484108,4.634970702408184,10.552335627010125,3.2642166924590197
14,2,3.120078523478911,4.110929293306739,7.449234713705302,3.180590476430911,5.630090442227545,7.124301632611442
15,3,5.40967783350838,5.192283203524862,7.4077484153540984,7.424708889326711,7.697070326724308,4.2967565545126964
16,0,4.836499334978624,9.259760291408222,4.347613739856142,3.1694836925024097,10.857078044763972,4.885453366526237
17,0,3.8253820897459896,3.113340569535473,2.8069290730955316,5.3761729886439795,4.257193743136378,3.7281917632499137
18,3,2.017705852693056,5.71532332231055,8.124505410122255,8.224123695248155,2.73349846918801,7.5505258983876
19,1,9.796114561140445,7.069785880241535,7.128127713184201,3.740215178401888,4.376579049435286,8.398253038387235
20,0,6.697952808076751,7.338985131619303,4.0157996953740485,5.274749578745363,6.126378201532703,6.290377396588295
