T,FC,x1,x2
1,1,7.471836281269423,2.71887423917299
2,76,4.61756938730991,7.451448821199014
3,35,2.0078431576010236,7.849220055100302
4,7,5.827225217833219,6.573107635367766
5,0,4.384635325257354,5.107128319328081
6,0,4.087740141033628,5.953928972631532
7,0,3.5964544214727825,7.290484549181146
8,0,4.337969734796918,6.029708750066137
9,0,6.911622326281734,10.017366532788472
10,0,4.814135624239309,3.3649492250910256
11,0,7.622361695414197,5.704477352630579
12,0,5.8620352049804225,10.827280520711103
13,0,8.783880289768941,7.328915454046284
14,0,6.220178783127003,8.234326265739885
15,0,7.417829330621052,4.548098191942691
16,0,2.202502940100731,5.843288285237179
17,0,7.096383103892434,4.288499193341983
18,0,9.303262125355351,3.1862126653270324
19,0,5.8712806244867215,5.233747691974096
20,0,9.94862839479408,6.206486236505717
