T,FC,x1,x2,x3
1,0,6.251756339337047,3.3318803696009027,4.7475073214197465
2,83,7.3419435465142,7.334030145711266,5.864781191737767
3,31,6.799097905998679,5.1535287850810665,6.752086963734289
4,6,2.667568255498834,7.880798655668421,4.437411206822975
5,1,3.1610574724916356,7.532265693620593,5.540826710761021
6,0,3.0731598815250387,4.295802536621051,7.210840850059892
7,0,5.942431029417303,2.503134497574395,7.249030838698584
8,0,7.2369123331561,2.6703833838529527,4.446699399733677
9,0,3.4321338809288915,4.00838628649071,5.011696277529632
10,0,7.894292564728254,3.2365833059005857,7.953914293637991
11,0,4.467802317273489,7.725781664470022,6.140943190034543
12,0,3.2584248488674583,7.306157374552154,7.802631393648528
13,0,5.955138057988735,3.73861057595611,4.19134927158406
14,0,3.665906251728333,4.0038185065363,4.099625131731255
15,0,6.64960523733132,3.0409553824020374,3.1197476944786704
16,0,5.104907124659374,9.038580497758636,9.723261108796633
17,0,8.689475931307681,6.6327661222861645,7.708962549939529
18,0,5.583034301993537,6.435911856311611,3.7092284278531564
19,0,8.309743029385883,7.618592981775219,5.467035108141292
20,0,5.791240325076541,6.473244354656154,6.4523340130442515
