T,FC,x1,x2,x3,x4,x5,x6
1,6,4.707895262070986,3.925715864468529,5.576137659443274,10.02414369640072,7.160010412005687,6.481627974046411
2,6,6.0384171888660125,3.027802945484465,7.224883412704012,5.978658902408116,5.429247581836185,3.6229173736629177
3,4,5.969277243096228,9.452621731420493,5.84362412031934,5.976104737385301,7.426871976089875,2.551204514212756
4,2,6.707590843615087,4.489109622330091,6.707599176908776,2.4834593811956913,5.890014633542099,6.687274993555885
5,1,2.4426642157061753,7.53213109058941,4.046342035136464,5.372699310075526,3.4855513408789416,5.077059049813105
6,2,7.364646591339891,7.024073788201276,4.492770740652089,4.931847121688829,3.356250762512689,6.793075186383873
7,0,7.51970013144336,2.3665456613277165,6.0116343931769265,7.416202129675317,4.497824609200171,7.0054987577941965
8,7,6.131958810488202,7.153898732079507,9.339977734923664,5.341241399128897,3.4280043634721302,6.521043500278416
9,0,7.6958780799171125,6.526232666805882,2.5372779564406014,6.799907769676917,6.389760598410339,7.514752512152455
10,1,6.278772926835742,3.5643716455306187,6.9755527781775974,2.031151226223203,4.160754378281722,6.213403062706875
11,1,6.157548690211458,6.884611128390528,5.46341229458698,9.66681795892478,2.3446581328165985,6.111636205057348
12,4,6.3704178793485875,6.951347555554078,5.317112544627841,4.763580879813429,2.7342334233994006,5.087061316443016
13,2,7.912601306064878,6.978395568198148,3.0545020719089595,3.396726039366387,6.287188375821809,5.189816627387152
14,3,3.5749354676976224,4.436609514180746,7.444361633701346,7.215598556671056,3.3038010150316772,3.033146563056264
15,0,9.133626274527925,6.005813994095252,3.2760704298380743,6.251939543167096,3.252780734053972,8.208060408041536
16,0,5.8411710959586065,7.104741976558325,5.720353160872017,7.766791353867369,2.9762220266744515,5.951765495658699
17,1,5.866519145634999,5.139667983928078,2.451265066547516,3.0493199483819775,2.111574553225834,2.107729619529106
18,1,6.745245080016479,4.553803159864929,2.9980920065978935,4.199219229424633,3.020014382743146,7.130565691108195
19,2,3.2839811774385925,6.11352414295503,3.6014416072947393,8.61406614759984,5.13763450868231,5.549642140208447
20,1,6.70220947777911,3.6933982389282534,6.623563230710809,5.593348050348121,3.164079302942213,7.886800933143111
