T,FC,x1,x2,x3,x4
1,0,6.067983957528229,6.007495074936029,3.2110899151136554,5.481253991662591
2,2,8.502190887883366,10.48968043159416,2.455555838480525,4.362142921482732
3,2,4.049000306516387,2.471848439630431,3.2074480702728874,7.754170684823446
4,1,5.626915619407312,6.626866551312433,3.1129765248694907,5.389893866433691
5,4,3.1586320027219474,5.020434365734515,4.011567877653473,6.521035374362244
6,1,4.302332793286271,5.919865228497463,6.20156606513219,4.060528368357149
7,0,4.0271033345859495,2.057112930904611,7.813916016073355,5.041764529304423
8,1,5.89701517412194,4.56790328583006,5.728356799411534,2.889401879471444
9,4,9.437202031689074,3.0265051795566733,5.031612853850515,5.011775763900596
10,2,4.85241116482949,6.563368509092142,6.15587944203596,6.773008801375154
11,4,2.643552511310607,6.769758777536206,4.130308900079644,4.236090536928584
12,0,6.227399608986878,6.21680198114014,5.557033589926069,5.451487953770187
13,1,7.155821849480755,5.49680789566745,5.463178329946463,4.275743649596801
14,0,2.138441451941421,2.849646834745287,7.861700089629188,6.03438756713833
15,1,2.599795828795334,6.311254758919817,3.366496363957645,6.865525650357358
16,3,5.249884139084704,6.8789955392474935,2.500747832782788,4.315275285435466
17,1,8.061034428459044,4.955913993629343,4.137381393734805,5.145887796764066
18,0,5.017303811205665,8.591424920303659,4.210755197888391,8.252415987517663
19,2,8.416477714031291,6.180494491412147,6.145512935879024,5.067512358182824
20,3,8.155415453936198,7.592871833938324,8.405958708802013,7.873673902165585
