T,FC,x1,x2,x3,x4,x5
1,2,7.144937305196136,7.010698176996025,5.880736726384484,2.2139619472399006,6.969481325902396
2,3,6.881782846652143,6.030663805350355,5.763826218330162,7.3041844563643465,4.634675707192529
3,8,7.598575454189258,3.3349422363594203,6.1874885013325684,4.385598180525912,2.778973404380462
4,2,5.454347141854717,3.0366824048547008,6.032216101556963,4.387873678205921,5.608006772296426
5,6,7.100330678340348,6.081789101885929,5.629887565032977,6.266625261291056,4.863416271538433
6,5,7.904862281100067,5.071565559086074,3.1076951929154832,4.265935236916665,2.0468000641351702
7,4,4.83723390151816,2.124828697993444,6.177999721560995,7.924793504892668,5.068157922686316
8,4,5.324782758091603,7.722653492391505,11.9036587982141,5.470911872024064,5.270827355482946
9,2,2.5562968619531707,6.312830265673518,2.7180573217443764,6.246576805360952,4.440477917959216
10,4,5.045429503142009,6.206855651565558,7.936196827601917,7.480675274867267,7.059059254883279
11,3,6.878966640606508,4.231030861271158,2.2474165579034207,3.3299045478323213,2.2694673743840865
12,1,2.370643473936407,6.997822624893034,3.3046804612319174,5.774088368940275,7.670130368735519
13,2,7.702972069787994,7.280816582739676,6.207543173450647,6.63825517718072,7.528627749496747
14,1,7.044289990594767,5.968291852759702,3.61361643568374,4.906536264596953,8.886525279608941
15,0,3.2192799281105584,5.177955072339369,4.409311050199663,4.7446586211307755,2.717742960789303
16,4,4.322545707375447,8.166627939242142,6.8863877355175855,8.041252556167585,4.20914962613528
17,3,4.195089811044571,3.6373903737391826,2.8657922820189796,7.199919856596467,6.012313840668505
18,3,6.279249789622397,3.662557629713981,4.278617340117198,4.5577595704115685,2.3786342395968068
19,3,6.652319572114079,7.196356247665073,8.131902350572307,8.031914357539248,5.9926455998351855
20,1,6.8804821789072825,4.908594436294287,2.304838181052983,6.673302062675088,2.9663407920921143
