T,FC,x1,x2
1,0,7.9148627024729254,4.186862169685807
2,1,9.50821190445362,5.108398373658359
3,2,5.800411377543122,5.945068964863557
4,3,6.181593548502065,8.621743839384935
5,1,4.662778104371192,6.075455019729697
6,3,4.250885184038715,3.5414373407501474
7,1,7.053459421701304,2.2806578234542307
8,1,7.686663363102508,2.1240691766488053
9,3,4.648530662563053,4.236442672941854
10,3,6.69597040509309,4.135219259696389
11,1,8.58678497137105,5.098582011539638
12,1,7.284259186623074,2.5383427442099262
13,3,3.020063832427003,5.6388676275038145
14,3,7.298984477242803,6.212196911637845
15,0,4.268330649232642,7.176712740624965
16,1,4.7059950183151,7.27680157677315
17,2,2.868851815845647,6.901923728727939
18,1,3.1932128891663125,5.110455573292034
19,1,5.392610686779426,9.009727609390024
20,3,4.481504089464382,6.244035874939926
