T,FC,x1,x2,x3,x4,x5,x6
1,3,6.101489314442444,6.578054188048832,4.137654073676864,7.673863682967174,6.755004658092339,5.338970762029769
2,7,2.07992545392008,2.957048940726507,4.829564169010727,3.0825449315393927,7.1101064916169054,4.534330669100688
3,8,7.1875715130879465,4.69191945123334,5.200075778995694,4.5806710567748015,5.45751314617781,7.303806148019422
4,8,6.458727628649808,6.518554353884126,6.308415531636323,5.271611304714243,4.468673535280682,7.102961506386381
5,6,2.769441171031546,7.236525299361032,6.370135167261665,4.827444986293471,3.5789207978525788,8.986791643379338
6,6,5.486120401396212,5.273792446487857,5.849328674890319,6.313387801464014,5.1442140860120675,8.50185023154396
7,7,4.508807768544461,5.702980744197881,5.007421693705032,5.203632113856077,6.370003060086323,6.9637919024942185
8,7,5.520965938740088,2.821019220891843,7.4527977835755665,7.698712987236078,7.957040907064889,5.130211413740076
9,5,6.448572802113214,2.8866607066012877,2.6606325352496123,5.044323396222932,6.183429021593048,5.483475490621136
10,9,8.356023628397317,3.7744260580748747,5.344061356145657,2.1439031682028986,8.098542137225488,4.197714635060655
11,8,4.379943741697191,5.112240071278964,6.050620460590611,5.05862868284252,6.540916235249013,7.069210045892442
12,2,3.5463051852497127,5.237943078555261,2.1562393134240847,7.321268958154166,3.5205692571304517,6.442855765706337
13,2,7.795179528319393,5.131332552364264,8.253793165330993,9.392255776403225,7.06473783476295,5.115168232032376
14,5,5.634078332846018,3.695974914798116,7.074410183417795,7.554059763073024,3.1128474883937374,6.426607256026731
15,3,7.21665254525969,7.84961700117578,7.45905040048921,4.163023189259431,8.782331748766527,3.2026552792518643
16,1,7.011811079495017,2.6202506809954604,5.802296345612728,8.201118092866711,5.047363473343725,4.190751451478606
17,0,4.270543778299924,4.298908448502143,4.457850676423054,7.356085601944671,6.593410519959763,9.40801488132104
18,1,6.402927721420399,4.6605089176237975,5.491859671367155,6.831806113778502,5.406286917831561,7.029356084384856
19,1,7.151633851300595,6.570089923343174,4.428507643788914,8.755903781937434,2.1690730950822097,2.1979853652688224
20,1,2.366858178801654,7.392307911224367,5.277724892061594,2.7858713478380803,3.341760150976679,2.2509154470535147
