T,FC,x1,x2
1,1,6.521748139831052,2.0013816604593337
2,2,6.009405249068008,3.406664276762853
3,0,7.236268280023784,6.4576580691503285
4,0,5.266977240206639,7.399533801331885
5,2,5.963048119213541,6.151540011984324
6,0,2.283463209861442,6.475873692013168
7,0,2.847141756837192,5.009635500299764
8,1,5.326689065074606,4.784804294655358
9,0,3.180466292908073,6.7899659727831985
10,0,5.139137583507188,6.5495575202314535
11,1,6.283714298188829,5.139564051048283
12,0,3.6826242970352796,2.8017711022908305
13,0,6.975418532626478,5.844497843146532
14,0,7.077565320291448,5.1406439029736894
15,0,6.123366238480048,8.761442335393111
16,1,3.4512553031026894,6.491305506044643
17,0,4.887569845289376,7.389143917320106
18,1,7.345757575792082,7.18728174271561
19,2,8.034567351542464,5.979422263473644
20,0,9.922833533627859,2.88443560377936
