T,FC,x1,x2
1,2,6.818555623529813,8.12869304652792
2,3,4.775997036179918,2.388659743021174
3,3,8.237590896530376,4.452475068767676
4,1,5.447309280633785,5.2511096484302975
5,1,7.658353826706616,6.8229182888027875
6,1,4.283721254306284,4.002173104757484
7,3,2.033799789005835,7.462121617418392
8,1,6.427307879318047,3.434853995576031
9,1,6.323337996717861,4.004111654514526
10,1,9.14128162773295,8.95828020359868
11,0,5.319101938044468,4.055906725653404
12,0,2.272904684545043,5.429698734090029
13,2,11.700769901777338,7.541211497921203
14,3,6.143986720030816,6.334825623552592
15,0,4.224938246549559,5.609478594408135
16,3,3.146559949757501,5.691089286533967
17,1,7.481140203831836,7.401480003638214
18,1,3.780354871311621,3.978237730469097
19,1,7.079953525728932,2.656842904699243
20,0,4.489214835696336,6.8372945978192705
