T,FC,x1,x2
1,3,4.603382589293185,6.303569288771718
2,2,6.34542767619257,5.792016943600614
3,2,5.034811861009307,2.837736746095394
4,1,4.420211822026043,4.708299835238121
5,2,7.981092716489737,2.5894457168140006
6,1,5.577469259116194,3.4903286489085947
7,1,5.76748150776629,4.584519177194149
8,2,3.0104502294859623,8.241018701518676
9,3,2.485405933906383,8.834382898791409
10,6,5.948361349244629,5.047668145817441
11,1,10.242058096723792,6.928961187266244
12,1,3.808474651323648,3.0608651952239607
13,1,6.228419282933118,4.043405913922838
14,6,7.650129799822565,5.019778911915951
15,5,4.15398611094003,5.8929820233104495
16,5,3.89813092285007,7.941307471719884
17,4,6.268692841347784,5.921157943608016
18,4,6.040109753156544,7.385373934601013
19,5,6.444225715101788,4.109406111855107
20,0,2.2180649197392595,2.5411071214361662
