T,FC,x1,x2
1,0,5.794643920402833,4.2827081044586475
2,106,4.3305790163669124,7.816989166431576
3,33,6.824980658320351,6.664296494109008
4,7,4.703776816280787,7.554547544031937
5,2,5.469778971321372,5.3981419683378435
6,0,7.411028866879293,5.849444441077125
7,0,4.703579043186636,5.328368481904032
8,0,2.3909049197705663,6.224445957347159
9,0,4.175148043597099,7.095133224340665
10,0,8.049853110958068,6.510396610376773
11,0,3.923046907563448,5.023444200962142
12,0,8.845599859549838,5.34743501981793
13,0,3.258366129496226,5.1818542154643445
14,0,3.305830423808071,2.9829381258702097
15,0,4.00355508263423,4.573523720637335
16,0,3.2345463528891343,4.623045072809858
17,0,7.155782011422574,4.1760720272783125
18,0,9.221086182403727,6.199120359477076
19,0,8.125574897395413,6.489156964860851
20,0,5.514225372541766,4.813415465690516
