T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,4,4.063833312122646,5.582737871284286,6.26226646458899,3.2574835909607973,6.057834307367648,6.977683869019805,4.841527687459892,4.593597306811628,3.2529655863944074
2,119,2.1774671348915193,7.3337876522136725,3.0184851516297555,10.07839233459528,3.09716355300222,6.390899873070683,2.496189255642336,7.224842742626707,5.02483324103974
3,1,5.425959567090576,3.362801750817639,9.171129243746677,6.322770765377389,3.092025070456955,6.567491897536958,2.916671771790708,7.151620652311403,6.810136266396204
4,0,5.550943873709061,2.5663348673110544,8.016480404401504,4.673823422801287,2.5161192658636438,5.010896878008689,2.761310226561005,2.7784128842036444,4.518113064633978
5,0,7.703770954882719,2.2111833486291803,2.307666491988651,3.6503749839011275,4.163904463582178,6.553854307120143,7.655097683729677,4.255742535400524,6.225567377173725
6,0,8.60221685079698,7.44781410694684,4.4973512487185525,5.073950127067903,5.028997143537318,7.401377548639812,7.248321336967746,6.959634029177547,5.058052740430908
7,0,2.364034947008771,9.244146933613745,8.02801910293385,6.031551179608868,7.270288420192943,5.243568367164384,2.165900523728178,6.542427890381624,5.619758806661194
8,0,4.939752656251484,2.5304818037078443,2.462297258768769,2.3070570499559024,3.6172711931069634,7.913358369616757,6.588969555016689,5.803321122293662,7.574918056266887
9,0,6.306573294654768,6.951643615619361,5.612314792509706,4.78327865533194,5.870802803580927,5.453898496349373,4.648775170311831,3.2116545105309307,7.10107585608018
10,0,3.8138262392094306,4.954433564439495,9.404409734632944,8.05045164619073,2.2705653374011563,2.3655832381947994,3.7429506025889823,6.75077070039029,3.761171846972239
11,0,2.6344138175603624,5.994236190194967,6.572896539397018,7.940802473191271,8.048468728727835,6.355963507198634,2.1540503335680756,7.103297094986514,2.5864355161780317
12,0,7.310024533441825,9.128444663295715,6.830678952994854,3.590666555232859,10.541582619094871,3.382230056096866,5.316706617294675,9.757082951227403,3.2545695782916253
13,0,4.40468812125413,8.911439092514074,5.857497763237613,4.407810539781231,5.300849176151379,5.6211574740859,4.322722216825516,7.610947377848045,5.7295146832546315
14,0,4.227524631132589,3.037048102408191,6.113403519441102,6.043459806079983,4.247278090402599,4.178136076169546,7.384226012456006,2.421574921676165,2.1365236007892543
15,0,7.769262394034508,5.002851230216326,5.632359680750284,2.0800234409377483,7.443406300086405,7.619397501117502,3.4604363259788737,7.148475167105073,5.923020992626567
16,0,6.8457117479333025,8.46126264388776,7.1804667032192375,6.9252802976361485,6.706591598480941,5.590521275971249,3.377084251068016,7.705409767711803,6.3583960891601
17,0,5.546495203876795,3.3908344504132826,3.523719141178228,2.6745105917283167,6.763653568732037,3.530526684560534,8.987705687293264,4.484523028419561,5.5250179304525915
18,0,7.590722006545741,6.783581198561607,11.679517035047551,9.313849055639803,5.5962800632481935,5.9335424865658375,3.8911484709826905,6.805811290549848,7.2349996934665235
19,0,2.245297346099186,4.050590787523286,2.337617182857113,5.604305860237471,5.464819484361932,6.953344958250851,3.526630429957316,6.279747100902995,5.041736524962825
20,0,8.160560930698592,7.4188352598806935,7.926524543144206,8.045458504445627,3.022667129715524,6.48977589221208,4.156343794041567,2.090344918382293,4.0163938174689156
