T,FC,x1,x2
1,3,7.714293197450481,8.369457337505958
2,2,3.1376343084207847,7.096657743860292
3,4,7.50405428813076,6.385041705315915
4,1,6.252556015165543,6.1701636682647205
5,1,5.992976672933898,4.437474251681399
6,3,4.32026693320599,6.400555793492901
7,3,3.6745286915561013,5.458255744344661
8,2,7.307980554686189,5.010094694478791
9,5,4.390470576331789,3.7575206020363856
10,3,5.022565323694495,5.1708930342334085
11,5,7.256802878764989,4.288241037928642
12,8,4.781562333525628,4.758076982407745
13,2,2.4799876471239526,6.12631365176635
14,3,6.8732026315287404,7.024210346193146
15,4,7.613156393551904,5.210916771396439
16,4,4.184365571501757,6.687838241195493
17,2,4.125815670256938,4.437102669678582
18,2,5.211222340061431,5.754222620676914
19,0,2.1500963182871073,4.13164521895088
20,1,5.9120266721300485,4.024738039847255
