T,FC,x1,x2,x3,x4,x5
1,2,3.9355352482071986,2.8423091264305413,7.06848164234082,5.0499014113523035,6.473246480503125
2,4,2.0771723279570384,8.454006476586537,5.1981879981507175,5.278468556456443,6.497370098972385
3,4,2.6814643877701627,3.0977484643401016,8.636402832875865,4.512213127129098,6.747635066162735
4,1,2.0323702227038414,2.278638765503048,4.1273652285135665,2.2396207230128886,4.226437930212892
5,4,4.574500876335999,7.486968080679083,6.2898611331806356,5.8144607056658195,10.116833980799676
6,4,5.048432394691246,6.693676165255589,3.3684752947412684,7.974495957353244,7.3052576069157
7,1,4.274330565769171,2.2277076827844353,2.3068096494894013,2.6998015626912135,9.233028201323995
8,1,2.172967054927547,4.323142989247249,4.306054464596527,6.3166444001301265,9.553436311215215
9,2,7.086877341602046,4.62500117750602,3.260431937870662,5.716465980285959,4.006226587602123
10,0,2.867182471809852,2.3041594828607903,3.512113075083356,4.59592316370017,6.328656570980929
11,0,2.418097577895892,3.9282896398440905,3.015258871692723,4.184609784491366,3.0222171685874724
12,3,7.093218125622242,2.056949051720772,10.001625296816124,2.5378730158351086,6.2868323563805495
13,2,5.533119895102399,5.867943990963277,3.0054838461576585,5.70511908573836,4.472877405713807
14,2,2.58636498431748,4.2316791781685215,4.447105698474058,7.797526092391152,3.3063075817772627
15,2,5.127246318829837,5.405862794013977,3.26065124992121,8.076451621591954,3.9770499271470214
16,2,7.860046027022038,7.396791131581087,4.186576892078623,9.049070228271539,5.859226386485471
17,0,6.515180281983226,3.4373581637200914,5.5203061053801115,5.10731157957688,6.076018793586513
18,2,4.4383760369354235,9.433507728708474,5.146920931138728,5.798105879796013,7.028926396606459
19,3,5.12881419469845,5.3201966817907955,3.033942103221703,7.529874680820071,4.195897162579596
20,0,5.829028770705723,6.22175032699339,6.688995279348605,8.948054785478828,7.191083551268163
