T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,9,7.557423635892572,8.477509118065562,5.149346175662048,6.8004752767400065,5.117947490194881,7.0201314797726955,5.248939787098604,8.184202459359025
2,116,4.796199780140397,2.2205738168756333,9.896697630056476,6.949013647456841,4.3806890995530425,6.408779217771086,3.2334202005993733,7.676580635825527
3,0,7.419120318395747,3.352872015255315,5.551130194044292,7.561122544184973,5.966806442123339,8.889873216117241,2.6077114927681855,7.253372638752886
4,0,5.29843136377984,7.201141654287918,7.72903938036035,6.451808181156735,3.8330614895047628,7.038004480032306,8.245767776082202,6.468617307333518
5,0,13.489571887698716,4.3790768210223945,6.082072235411864,7.342887895141528,4.8204868809535215,7.229679848140782,8.0086447334546,7.817305864607973
6,0,7.293375408847761,4.401882571778606,7.3534815654999335,9.479428187736191,7.127239401867914,6.295962190841243,3.3207474776977364,6.219361695369943
7,0,6.8194505754544705,9.894831599645924,8.617366471634961,6.350482031618648,5.815841152933012,11.131593663358665,4.250529364745121,9.342303490744595
8,0,2.002185374721137,9.466948898944363,6.105474068014295,7.582746987426745,3.544149738257068,3.4029642326809113,3.3433365357691933,5.059135549965994
9,0,7.475713958407822,3.8041039598561883,3.161401497647878,3.2154580710474114,2.490335756499631,5.587280211363479,5.397007894937989,5.044320965267414
10,0,7.7360280082447,5.209526127361815,2.817574650736737,3.0303738050450946,3.2316982554095497,5.895645863968169,6.079146114005877,9.22819945080005
11,0,6.128351433772149,2.2734461136443778,5.775768409986363,4.217918253010248,7.997038376341769,7.029090568047521,6.165877326546523,2.4627298762545244
12,0,6.048404642269202,4.15731272996746,3.658858757962924,6.334851513470831,4.692389073797348,5.188009698689842,3.365800033658982,6.280503355438036
13,0,3.2308764390018503,7.73737141489473,4.738141545758981,7.433815694818483,2.2704226183900373,4.09107719486244,7.846140065747891,2.2643538745828895
14,0,4.838163990025738,9.000600565665675,4.06136651025087,6.484987425339947,5.082398063077685,4.895955495989012,6.066869299982374,7.4036068275990505
15,0,5.848839140022203,4.278151045671955,9.407761231046328,7.118839081339488,6.621141146766535,7.190868421862052,3.301012303090071,5.540585123056006
16,0,6.368358282287196,6.96586453958237,2.1924643812472384,5.1386372525083654,8.11200239641796,6.0001876929341496,7.7684098305375215,3.79928831988462
17,0,7.479035908382914,6.7505368875718705,5.229644293895437,5.579109321660878,4.408286389208367,7.1367769769458,4.184954633185856,9.962376070405288
18,0,8.048047468394877,4.0345204697744705,4.884220708197827,7.887254055215179,4.3947682058426665,6.037179224271859,7.380301676643564,3.392376858912507
19,0,5.805829856167423,8.921935579302822,6.679586736436975,7.700069971208872,6.807388796033868,5.805755011810719,5.103154798650418,8.235448874599138
20,0,7.44797034937536,6.44163136074541,9.636468308231919,6.617054048923854,2.177799174125855,2.8282352586186073,4.404964618241372,7.472184439335607
