T,FC,x1,x2
1,2,2.863541749526229,4.137092355704795
2,0,3.185794469670441,8.370914813470643
3,2,3.8396738602325966,7.710017979425286
4,3,9.13535271580525,6.489260157723347
5,1,9.702855503387433,6.235770265046808
6,1,4.08219954072933,7.50528145240891
7,0,5.368112935367959,7.078150978815157
8,2,6.036950955414605,6.679581966588145
9,2,6.123342309947381,6.088902779990279
10,1,5.090513945551587,4.139314569397713
11,3,4.749639881874427,8.230069031133606
12,3,4.3960162652791475,8.352640496043671
13,0,3.736377031594743,5.349591518338222
14,2,6.434392637437904,5.017830686458267
15,0,8.969547490792444,6.068574151613191
16,1,2.5210082893605943,7.082442581713128
17,1,3.0838098684660973,4.810844666739105
18,1,6.1221193266144445,4.0022875905306625
19,1,3.772469865740679,6.154372036285858
20,1,9.659454483130428,8.060035668381088
