T,FC,x1,x2
1,1,8.301568576959474,5.544351956982929
2,88,11.201230835702685,2.2286891462335574
3,30,6.6517612905004935,4.410342894512649
4,12,2.505823681535678,7.534800217408997
5,3,8.542529202207607,7.070957239841597
6,1,6.071746803254899,6.196429643023188
7,0,2.5369567455237023,4.963372290867652
8,0,8.110274262676956,2.015138167425258
9,0,4.298422226076547,6.551101408925143
10,0,5.174346118524254,2.244952687191273
11,0,5.7805760774546515,3.774056793151197
12,0,6.157015694009072,7.088585578741592
13,0,2.6056924568158073,12.516129769442177
14,0,4.470438014906916,2.365952388212545
15,0,3.479561096960543,7.1837859048495565
16,0,4.260129362621459,6.730127132955997
17,0,5.007865979993004,5.064915734462873
18,0,4.238224153544119,5.382066643041613
19,0,3.4000026468091926,2.0271367116902415
20,0,6.168371374328475,4.739517589489307
