T,FC,x1,x2,x3,x4,x5,x6,x7
1,4,8.165520205122954,6.712534149477163,5.006290249742809,7.028274968929082,4.9407892436583385,3.6180406264318377,5.0678138467825535
2,2,5.600821245955988,4.515056245797985,8.001627891391895,7.624041073178872,6.83192418369152,6.410769648140218,3.5819868038744698
3,6,6.132837247021753,5.057300424782792,5.086183674282052,4.207691147405651,4.234932072379069,6.674463804495704,4.081138664304385
4,6,5.056275078515926,7.149648997284425,3.443780899139583,6.099235261453349,4.124588098080377,4.286031542122766,5.765932374303044
5,3,9.494660969484041,2.2149679619653995,3.1300154083236356,7.145210902375687,5.775568118856717,4.1363268944808285,7.061812135098385
6,5,2.4744457841853347,9.365562109288598,6.042079868904594,6.2972136518412904,4.453551620165154,3.3083550539129387,8.09399412384868
7,4,6.75707940974838,3.130469576056686,6.08658870025066,6.170361929411319,5.53265030804787,5.600275300349366,2.575598999291563
8,6,2.7763394692813708,5.587978240998508,5.08602115180716,6.99816113948595,4.640824181211122,5.4071459632293575,5.482162775930229
9,2,6.011333876930913,5.306948549142863,4.079609313513986,9.695866863918647,4.738695448767928,8.933470495978899,7.752704841287446
10,7,4.116843890243233,6.6027766974478945,7.594598983408589,3.605835094788037,7.17392097096111,5.306544868131887,10.492292174547973
11,4,3.728932708653869,2.4482413550565796,5.4612879344583085,4.086774920034416,5.057612755794307,7.1292521300106095,6.530437270612771
12,2,9.910581499855414,9.033167887730581,6.018952071222269,6.942852201141254,7.92294670053958,6.569585711303272,3.5844595927057727
13,1,6.9599867076696595,2.559597343936165,6.614968603719836,5.914737292460902,4.847808213351363,4.620639715192362,4.041672446085849
14,1,2.2058193987183246,2.770466219386924,4.722264146009069,7.3198318790418,4.961145207832313,3.3698651482159203,3.475992178586522
15,2,6.60238263154784,3.0379627142785517,9.352223630256416,7.075772330407613,5.107823871154829,2.220043683825825,4.696268156773817
16,1,2.002120362649233,7.313857391285591,5.0133925643192425,5.893866617928958,6.1637532990614705,7.068931599676087,5.2569421423285565
17,0,4.05362818846885,4.374850745122355,4.132403505642377,2.649878672011707,8.506482353552666,8.596241201463089,2.7857595785509313
18,1,5.490475579466535,4.853431699292692,5.512260510235843,3.883720417188237,3.5672392505139365,2.3691386631410585,9.46368308880441
19,0,3.5904914139458066,9.639744428656824,3.725795858266202,6.019995181788122,4.789002448393773,2.2530038485751374,3.4825489184836815
20,0,7.269706061496615,3.035474820315136,5.803404711691208,6.573846107594601,5.666995371968316,6.683287132324679,5.197624457610642
