T,FC,x1,x2
1,1,7.354483007729057,4.443736444563677
2,3,3.5152698159239226,6.169625351532236
3,4,4.733793675596603,3.545881383225102
4,4,4.0237264956209895,8.070363548494166
5,5,6.490361047528718,4.678892506293216
6,3,2.2607097283920656,2.9955949052252286
7,5,4.872424897573754,6.3604976674979055
8,5,6.79797107494425,6.4802006053923655
9,0,4.251646206480676,7.242580428608779
10,2,4.229851613938802,4.715016716661824
11,9,5.820616442181715,7.787748111147584
12,0,8.05306057480759,3.13713190865698
13,3,2.998330309111772,6.460818766322138
14,3,5.875510750247607,5.196903266758801
15,3,6.601072387073043,4.154759695444512
16,1,7.182038215558142,3.042592508631068
17,1,3.198072310700372,6.094956792786448
18,1,2.0170203985176807,4.3939259611039425
19,2,7.153360832330607,6.354325962034986
20,0,5.537164361459366,2.694825568047504
