T,FC,x1,x2,x3,x4
1,1,8.97730871223959,5.540356183249408,4.06224092486754,8.086076378706426
2,1,6.59412761509493,7.541674018714596,6.242073309803282,4.255695364106034
3,3,8.212793543499389,5.0894835393229645,3.5257401039305134,2.476503764379803
4,2,5.117059539727645,3.1822789962083973,3.108640774647567,2.172721879497457
5,4,4.5029088561079105,2.064824237693872,4.236668401005835,5.085260986691405
6,3,5.07479323747768,8.168701269583249,4.315371460456459,6.4220815732395735
7,3,7.291904585796425,7.682577516652568,4.610930634555319,5.086464052250962
8,1,2.6035371245593724,3.172185992826478,7.831160731419585,2.3827907555706345
9,3,6.5779501368458355,3.1369625043248757,3.2245492881883586,4.1186789001442765
10,4,7.869604265700602,3.480337796833635,9.631530511814503,3.4919663042478852
11,0,4.303347600704959,3.2056612087266636,7.713946744164074,3.6150743751693417
12,0,5.30473732009159,2.2341475492873735,2.2673732324759204,2.098038502844102
13,5,4.514143227870149,6.454553416373823,6.445754162488735,2.3044976551396816
14,5,2.3885792078862313,7.0240383671046365,9.275131413296362,6.342303143190791
15,1,6.885757094572606,7.5875408291632676,3.434369656518028,2.033514835973975
16,1,4.860403987566468,3.333926967570933,4.298789371288925,5.38961337829155
17,3,2.351054191879976,7.027800498445872,5.063525828732279,5.219533443451957
18,5,3.4003308560986776,7.792422225922824,6.345710757261622,9.809096376895067
19,3,6.3601267708128955,4.800985597783544,7.67599165860373,7.406579604729465
20,4,5.830461750610408,6.138136688728737,7.448256157556256,4.143252443182932
