T,FC,x1,x2,x3,x4
1,4,7.3143232985046,5.3315939132527035,7.663674118248982,5.323412471954203
2,6,4.218413789166624,5.028438400397641,3.2054566877008375,7.251073222788322
3,4,6.598086210748699,7.474735614919322,5.309707814607434,2.815477058615824
4,4,5.042480399729021,5.531495712185828,3.1351351666981877,2.252656392327905
5,5,5.2108261214867335,7.372448807915569,6.6440982211377095,3.669938881398642
6,4,5.850398578623773,8.683541020131594,7.716097039893347,5.7753769881432016
7,4,4.289716192090169,7.800639570119015,4.580257356671434,3.2938700140903614
8,1,4.491852761199899,2.5832486877269587,2.9149682694632344,2.8089250877135794
9,2,6.715061239041047,4.115722653370553,2.5049908812155692,3.494257885301689
10,3,4.254325181566357,4.538012616390333,5.794545323456966,4.7044139265095115
11,1,7.278394811853979,6.337273854733342,7.088882443992484,7.180339223521254
12,4,5.413189007385161,5.266537521433599,7.195306544083745,6.794689482668515
13,2,3.8291048590019163,5.59851785779496,5.185513499090721,3.531105831383263
14,1,8.843604593280295,6.19968693785302,9.704895767928836,4.680630392370093
15,2,3.205112725740281,7.497652158268472,3.38479807481494,3.594711349944658
16,1,6.162883325316911,4.8809844431342215,3.0868859523735392,5.254623433923957
17,1,2.5023079847294816,4.357461327276298,4.973121472660924,4.234466106444849
18,1,3.3923817865925585,3.4878639842267,8.072616690782636,7.364320450613935
19,3,7.713565242535715,4.584054460373037,3.93261817321266,5.362014520241743
20,1,5.380582694291444,4.623910178130012,3.873641971683022,5.511555719718381
