T,FC,x1,x2,x3
1,3,5.754056310630739,3.3333005812119425,10.426462236185177
2,1,6.11597142578584,5.290722720594363,8.47904195502525
3,6,6.373341318122707,5.161179391373842,7.66412229001431
4,2,2.1410205962554603,6.368453218896453,5.46767380613922
5,5,3.618457567290273,6.9885194720339365,4.910065432669638
6,3,5.367263047663558,7.286805068693958,6.806329249007928
7,3,7.012981068488755,4.498012553485422,3.559002003994208
8,3,3.080048034805637,6.0498906209904915,3.4341206991098367
9,5,2.5404388284585417,7.118885003977655,6.045307803649044
10,2,4.413069870851439,7.794586682508468,3.227771758537368
11,4,8.047095794835663,3.2711807317946477,4.771060098217028
12,5,6.546448962703374,3.068000320186642,4.931545681922654
13,3,4.645324352850957,7.088525025375603,5.272198655713164
14,5,3.1572527761793605,8.083568536458062,6.694545923351912
15,4,2.8403981853414724,4.025265171581675,3.1122217161505215
16,5,8.06811701733256,7.6003160236294836,5.907635159404625
17,2,5.829127118348379,4.057658390082066,6.530250275561282
18,5,9.072283258150847,8.252964758390863,7.004753593604159
19,1,2.7811450562661735,8.136060514923017,2.040507860823918
20,1,5.939762618326778,5.133058817016502,7.005711953852428
