T,FC,x1,x2
1,3,5.415111066498685,3.457066107911493
2,8,4.743457697953119,7.085799935752398
3,3,3.1135455828861884,7.654319487655164
4,2,6.919782491201874,3.1246697859630026
5,5,5.277702323861761,4.787274693972826
6,4,7.067183853097589,6.3041752672025835
7,2,5.112277154974864,8.047528943690558
8,2,6.010311736677956,4.07237430188885
9,3,3.1624872152328045,4.168383161339415
10,1,5.720065838100315,5.600762712214817
11,5,6.154521325740456,4.164942924147493
12,3,8.977264837026564,2.3919266636854797
13,3,4.7031685410713004,7.293226809140369
14,2,5.797850003254334,4.691902592633285
15,2,6.678968841490096,7.078169818275984
16,1,5.973905135953636,6.233801486411186
17,3,8.140458768536009,10.470504648140166
18,3,6.2977836718610725,6.507740192632049
19,1,3.2162616831659188,7.814479736662054
20,1,6.5370493384101955,2.5059107616900245
