T,FC,x1,x2
1,0,6.350998365395042,4.723644966853633
2,69,8.30807142103884,6.963123616585816
3,27,3.1346308582933538,6.199683027905536
4,7,4.488425109555345,7.046869443235296
5,0,5.653598535107141,7.914342159557419
6,0,5.1697254243335795,4.895697739293808
7,0,7.740058859417518,5.502605205813305
8,0,7.719855194646571,7.167157359843775
9,0,6.648631476723341,9.028371559785292
10,0,4.219802531552196,4.316579781282036
11,0,6.171200004104118,4.1330681685086565
12,0,6.34066146576012,6.59221962389007
13,0,5.181575631764912,5.0391375463447545
14,0,3.858477459757256,5.817943821172259
15,0,4.4200595235625375,3.413233521887308
16,0,2.330125579776488,3.627991341300696
17,0,8.1069812016349,6.800420366168369
18,0,7.377865726861854,4.483508394678703
19,0,4.795005550222762,6.167547536762396
20,0,5.687577533879515,8.286214721877524
