T,FC,x1,x2
1,2,3.4975794583832998,5.178618286913714
2,2,3.343484324177908,6.289362245363342
3,1,2.749158962931972,6.511801316657287
4,6,8.363996070623719,4.793340090092293
5,2,3.0848088156176057,7.517070848430025
6,1,6.196351953832616,4.932421014447874
7,3,7.549581923772989,6.3256397756753024
8,3,7.664754903810594,6.895015374329207
9,3,7.742995813245322,5.134889661640524
10,5,6.19202469338514,8.340427235878517
11,4,4.628437603851182,5.070329247216462
12,6,6.052560803991632,6.18943862892621
13,3,2.4281729719646097,5.820494002816498
14,1,4.288101895704351,3.9546635817720466
15,2,5.2294273936194955,3.142503219518494
16,2,4.275391863891695,8.301004812489301
17,2,4.326640215347851,7.405834990231777
18,3,7.211713617895981,3.7550284590263523
19,0,4.101092843439551,2.061452191487959
20,2,8.114503545884903,4.577729371038645
