T,FC,x1,x2,x3,x4,x5,x6
1,7,7.809709274692549,4.016111124845627,9.635450859012533,5.851414409093659,5.0536785054812405,7.075999655231248
2,6,5.436724745716549,5.337249035457885,5.15347041822036,7.748035906754459,7.446707142186595,7.044335688580807
3,8,7.149125189926737,7.9503288507601395,8.798157886314437,5.486855813885671,5.473290526251606,3.5542342830945213
4,4,4.0657710141913626,4.7745278458877145,9.896970499081272,3.727947556475203,5.767845008319373,6.361439233265126
5,3,6.16568593637329,3.2990011142334863,7.751057856812055,5.266815522601365,7.153091208311006,2.656625996354242
6,15,7.927861381146832,3.2730883533963064,6.355265329921396,9.529255817765753,6.204467528270111,5.02761686947354
7,6,2.2166112904794266,4.573030364167286,4.009463391790164,7.358356344043198,2.2804007938018866,4.9936492248166875
8,9,8.84044146801972,3.288365961601534,8.38628454030359,5.177940758578096,4.6309562016797745,2.0603507433056194
9,3,5.333135405056909,7.266639398432505,4.1168818883333955,2.1956060122703223,6.111867417870647,2.000492731576411
10,5,6.764943479849773,2.1523796270556663,7.391487729996454,4.205535220438548,7.915999948850259,6.87460943342211
11,6,9.943397177201227,5.387199101489787,3.4986440335054056,3.220229257005767,4.862668155875833,5.01633881203973
12,4,9.038672912752675,6.37713341585376,4.533704557120285,6.405521008847074,7.287590154882978,8.897492203004905
13,1,5.5500794771691995,8.150630339395795,2.577399397184745,3.7677403756637347,2.118646964733045,7.2082182746390995
14,2,3.406713358859399,4.03717132451046,5.855005439419572,8.05633285742166,3.293113972905049,4.666124613696177
15,1,3.124688296408933,8.399883304544039,5.3041410078532305,5.073508662620824,3.847163424014931,7.782075687653661
16,2,3.3678898830589192,6.0825982511537156,5.645793864401184,3.901148485488681,3.2680004402245975,6.271861307124002
17,4,3.6617836046287016,4.328552420753414,6.685055477296777,5.114049914386309,3.0375705813072615,6.2029813561813105
18,0,7.825625563094567,3.3306385096585807,3.7608518774100617,6.555237535373942,3.0134327954392472,4.287034437510325
19,1,9.388488580409952,5.374166307024192,6.138566194121727,5.154100768299447,3.826878630841689,3.2414210549759335
20,1,6.443132037778686,5.511108344043045,4.05118780827783,6.256745391104681,7.016876737470831,5.054089639561653
