T,FC,x1,x2,x3,x4,x5
1,1,10.313283017287583,6.314081791989444,8.009593276098926,9.085572136125451,6.356791799824213
2,0,7.004948839989938,5.065036647951625,7.445311211462702,4.908535806643289,7.193973391347356
3,0,7.025905858642773,3.5044035229681585,4.406270320204191,3.041172377669859,2.807597796180053
4,3,8.27058572165675,4.462749896762939,9.843838132314962,7.1801054091820715,2.331027824712204
5,4,3.4530992005617938,3.435838403398155,5.306696690497767,4.009114642065364,7.886751912209678
6,1,7.052026688666231,9.581606016373442,2.6860086454937067,5.4652449527360245,4.724741443384682
7,2,3.7585641098546017,7.792496127040836,6.281607422321904,7.243803818051112,7.074223286303344
8,1,2.7969856868144483,6.780710510988959,4.242012155547258,8.697956557415518,3.7320583280260546
9,5,7.353876856707341,7.23004670735051,3.756849326493824,3.165665069958366,4.355694359323622
10,0,4.114917380042689,5.785125449803358,4.481008966945664,3.9032955274840573,4.70265772898524
11,0,3.2362498802253215,4.4093776202683115,3.2456063120301692,4.267290205354111,8.146792963058129
12,3,8.526498243172602,3.4957828044868586,4.566736758648644,6.554253861042076,5.439212418451916
13,1,7.032583551959689,4.714437363208471,2.053779104331241,6.626066807353468,5.213818760158305
14,0,3.1226873214841477,4.231029099290349,4.158717061556571,6.1139299726287915,3.0770830032755185
15,2,3.613226461261656,8.96930424113593,8.027092251912162,2.9994523245052855,6.697581995735902
16,2,6.035562564761294,7.134482030151885,4.333592249387772,3.1940933348958933,7.607026526632508
17,4,4.094271873804595,7.270511862225846,3.042490030529602,5.150557857181963,9.317915779798966
18,2,7.099940994339249,7.056166670706665,6.231728461827397,3.480310714364964,6.136952527922489
19,2,3.74034464699131,3.8296847331224355,5.272879537164355,7.679730567562121,7.116208768722161
20,1,5.390950161366572,4.781042734576537,7.019230216357318,8.027313575602149,2.526181083338464
