T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,3.19846065880832,3.448017620060897,5.0369576699241465,3.1646336223456917,2.037156982848455,7.8465962724190454,5.457947810246346
2,8,9.973684106698462,8.39919265693743,6.983657432689478,6.184019065308468,6.203132653575107,8.37547138872345,6.749392147855
3,8,5.868405692309658,4.684316550821437,5.544795016787844,2.7258928382491225,5.301656210618166,2.140532834798882,8.666729154368518
4,13,3.5246237449374145,6.13002227557238,4.548751302664705,8.94345821541528,10.34677589738999,7.050842016145432,3.6441180728245666
5,7,2.513959604156114,3.310116908084647,5.003181286066371,8.615870166982745,4.828560931826846,6.144835409884125,4.724578483506378
6,8,5.490896500983369,3.0417124125987907,6.711630779823233,5.384795883388527,4.105276782362067,2.741582189039384,2.0140577183362427
7,5,5.681766218944045,6.62213700240542,2.0588259023335147,7.281642910774413,7.763959200716815,4.387997081792926,5.516324137599368
8,5,5.427238509619897,9.057161567264023,5.4382711820339,6.260048079794847,3.1792803394255866,4.209323290962894,3.2818085845540854
9,10,8.64940721386857,7.280683722103932,8.222492973584254,10.166161108218382,6.0035107000575785,3.1506444554472015,6.639768831467599
10,4,8.06834801276626,8.235837321715922,4.630154730027069,5.776382440519316,2.4256467189571405,7.085492185982906,4.160404937573724
11,2,6.058004538001556,4.742612357315409,8.377748233632317,6.081355883499986,4.737054881266704,3.2398506868575994,5.44474431220231
12,2,5.792201237573666,2.9467019863993364,6.006592726825063,7.173122780462783,4.905700380797001,6.0041589473598425,3.680977046109383
13,2,5.340446029427848,4.8806167248616354,4.337657772546395,6.063553981936514,8.085898688381587,3.087903495789547,4.050653865598108
14,1,6.073007194732414,4.854935059434425,5.552573349275825,4.213345506190839,4.759598411053991,3.9910377501039793,8.109820729054672
15,4,8.06645945995998,7.300478076896897,2.289207363602389,3.3572141714414716,7.656676115960286,3.2749209453917123,7.243001055022351
16,2,3.8215504322630798,4.256803377966779,6.3983561802820645,2.1669785039702543,2.892206022083524,4.62872659056327,4.822117372924692
17,2,5.7025810378403765,6.294810002855861,7.602373424402484,4.273783299184997,7.111027760967,3.326562399562873,4.909795414367838
18,1,2.23108195352165,6.6043112522210565,2.3026194606792343,7.548532984127716,2.0450596256679114,8.908931814649407,7.429552279127152
19,0,4.3770761508687634,6.984164746240321,3.6981978173853003,3.2312900751128186,2.011119375638149,4.857291576901985,5.202045740687197
20,0,6.588764792996136,5.118689225717478,3.2067219407957834,7.812676073677467,6.611471394817425,4.3537135493537455,3.032457437842651
