T,FC,x1,x2
1,3,7.833459793819662,8.034571241109738
2,0,5.904729998897385,5.954342263883802
3,0,3.3412802675028805,2.2215464227264623
4,2,4.041076729048697,7.434854813763862
5,3,7.20617963141632,6.975626208370165
6,8,5.851590578976236,6.77187161814144
7,4,9.277593133692573,6.852688987278156
8,1,7.373355635205529,7.565112230790669
9,2,3.854775517099475,5.215920358656859
10,6,7.924620487736565,7.541476465808626
11,3,2.0015135193452336,8.979169641276425
12,0,2.0213281310112197,8.023797957325563
13,5,2.5530358798668877,8.328024963056192
14,2,5.855829662415535,5.014600986025092
15,1,2.2871812319628724,3.319408449378835
16,2,3.235405734818873,2.618668454903883
17,4,8.559514904104143,3.170226297654918
18,4,4.634138892294664,4.092850929385085
19,1,10.500317376543197,3.7892507012697743
20,2,4.076703099645286,5.411145154227216
