T,FC,x1,x2
1,1,7.000607644291539,7.546270142579916
2,0,7.049670404858372,4.504553666296993
3,2,6.9122644484958435,3.3101225700173615
4,3,4.1649887880151875,3.8394066994277862
5,0,3.2458529853309632,7.366937859216879
6,2,4.384334660220458,7.37816969756988
7,4,8.988046915843002,3.189288648835852
8,6,2.3311116539400505,10.18361325148086
9,5,8.549907081505552,5.994596680614432
10,4,5.118772756299253,2.136855036926432
11,2,5.638069068449692,6.030052491641663
12,7,9.514627210430742,6.0066583781153255
13,5,4.907738111717003,7.4896632302008
14,7,2.363843915675993,4.305044765910674
15,1,9.51283544567738,2.5210537311058747
16,3,6.006197071664879,7.524448196571047
17,2,3.4062809717420413,5.193598443286304
18,2,7.789353864921147,2.3897399234317587
19,2,5.738336116215823,6.742869395293253
20,0,6.166216202216262,6.179754727241226
