T,FC,x1,x2,x3
1,1,6.99148694761068,6.2047601275892035,5.720220348784241
2,4,6.2395605293171155,3.339874867682802,8.19016012297528
3,6,4.636917360423138,6.370159072979317,4.003840841648671
4,1,9.760140534858305,5.537190071809112,2.098187541114748
5,6,6.9781745469045084,2.8987515493206146,4.822014673900162
6,3,3.1623686141196026,3.948409564898447,4.750186773747545
7,3,7.673391908612768,8.553867870429686,6.0118324032294055
8,5,4.621970360139537,3.6855900494358673,4.936604019088653
9,3,3.5899802572690516,4.329099888234763,6.333539908556245
10,4,6.190176771746343,4.197170110443094,4.501872402706233
11,3,2.4434968060829245,4.889638874948512,10.698490668011168
12,3,7.5079354178796684,5.998710321508305,5.552109173258511
13,10,7.531219395203782,8.134765700784952,7.29955566136579
14,3,5.8138623809167544,2.2445044749913694,7.476985781737726
15,0,4.21229696714824,2.138814247190672,4.042977735477197
16,0,5.422507092487989,8.00677176662181,8.079869961041702
17,0,10.421294915265332,4.432742251565408,5.280500537453101
18,1,10.90080486491542,4.262286412505348,4.62298900481519
19,3,7.231772662474325,8.185034495977595,9.747696428392942
20,1,7.555789871694629,5.363135583742453,5.090658340928267
