T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,0,0.0531,4.0,1.0,0.0037508312426540007,0.41111817353674995,0.9706086340202451,0.04273264396171288,0.05484759880810408,0.5592267627276304
2,28,0.0619,20.0,0.0,0.0018325839748499504,0.7604517290778068,0.0,0.028720173480368687,17.349464306251313,0.0
3,4,0.158,1.0,0.5,0.047405107639646865,0.9287737383911645,0.3434482282518342,0.01999689720935346,0.9686505654632396,0.08358319606478187
4,0,0.081,1.0,0.5,0.01598368440006551,0.2693075838213309,0.08703198615039681,0.004564724345431407,0.4736044818687586,0.06693268891889653
5,0,1.046,32.0,2.0,0.003935283426001964,11.57100963514193,0.2690439621640903,0.8969118058577278,29.9934155427162,0.5847912711310757
6,0,1.75,32.0,5.0,0.21340018611314604,22.943164417395813,0.9697139780451863,0.22810751544998858,27.71004140068543,0.41471365814023275
7,0,2.96,24.0,4.5,0.518721802615398,23.079332850777313,2.3540874790643,2.1348696036724566,11.61587645133788,3.341347396677621
8,0,4.97,24.0,2.5,1.8862681822154381,15.978799759534546,0.7968702544931336,1.6444716484533088,13.373863353338857,0.48396374310896856
9,0,0.42,24.0,4.0,0.38851726726549785,2.5494361492648405,3.564397787950399,0.08888919474697062,12.711713821119911,2.342448164576546
10,0,4.7,30.0,2.0,2.761801341358123,0.7794525812823982,0.7237037915111533,0.11954053831279543,27.96540678452881,1.069787388027073
11,0,0.9,0.0,0.0,0.8175629279184495,0.0,0.0,0.5772927187975031,0.0,0.0
12,0,1.5,8.0,4.0,0.5290979015734282,3.1173986427290874,2.4471181633180996,1.1088749867781962,6.430204932423164,1.310779365182233
13,0,2.0,8.0,6.0,0.4619032478384233,4.698649676233163,0.31538829859736106,1.4805257142224029,5.095384653246183,1.8796775945945599
14,0,1.2,12.0,4.0,0.39839608117201636,2.4691286450244077,0.23803729838792442,0.33454354401278463,8.419376284629504,0.36237117394395346
15,0,1.2,20.0,6.0,0.6312767072882494,8.282528705985996,2.4599364929932337,0.0514991720854125,8.823048125053948,1.5462950090973424
16,0,2.2,32.0,10.0,1.8381123124542307,15.79483031460802,8.381388230083406,1.1379050835741569,13.782575244737615,4.711716166860339
17,0,7.6,24.0,8.0,0.94738425427872,11.233144981775695,5.625338745481375,6.058614741554074,10.414699618634536,6.605767455729244
