T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,0.0531,4.0,1.0,0.03802937464691856,1.4062428321163511,0.2418658487969202,0.00196660682921935,1.0386063010089774,0.9158635739627532,0.014284984939835696
2,43,0.0619,20.0,0.0,0.018258677909093968,5.742988919239311,0.0,0.0442065369870182,11.01798489472548,0.0,0.011302243941384625
3,3,0.158,1.0,0.5,0.08673547286620911,0.13537191916496738,0.4865553213688193,0.014374670345828105,0.04372220596768428,0.002403598963747866,0.10202665675894235
4,0,0.081,1.0,0.5,0.048103122761608955,0.08619651006014062,0.03522504466800058,0.03424594958668149,0.8683761613100321,0.1406483531735852,0.05179849696250129
5,0,1.046,32.0,2.0,0.13694591783743373,2.0858066458931575,0.47951740670498966,0.8172663919367638,22.374252682945265,1.9969236486983888,0.22396831744419257
6,0,1.75,32.0,5.0,0.010356055028075739,25.117455296345167,3.723354326309422,1.390069863426289,4.9389709669636765,3.6201082096094535,1.4682364988471774
7,0,2.96,24.0,4.5,2.6174638676575324,21.159518194942766,1.9926335690872614,0.24399412034667187,0.6326367327323315,0.20392953140674686,2.007937929614435
8,0,4.97,24.0,2.5,0.5943455375004778,15.956639685364328,2.425875309908449,3.67133376472121,14.423712799554924,1.7927143769141414,3.9661768094772185
9,0,0.42,24.0,4.0,0.07565896966573354,14.96777323696083,3.23876826747544,0.3891321076755164,16.797226772947344,0.5373048084790413,0.3962556464280387
10,0,4.7,30.0,2.0,3.6242599567701728,28.530077007449258,1.4772962572424109,4.338330521962955,25.755490691054682,0.3515854066488724,1.2508760312194778
11,0,0.9,0.0,0.0,0.7023887306232881,0.0,0.0,0.5724400524210826,0.0,0.0,0.5464832066516728
12,0,1.5,8.0,4.0,0.24063551103990644,5.174104814945336,3.768017468904287,0.2196989142404272,5.555273093691584,2.659002451642519,0.911140318629557
13,0,2.0,8.0,6.0,1.1913435060995925,1.6327130739399802,5.934485430379985,1.414300310788091,1.692651667224471,3.371853099429395,0.18215292400589722
14,0,1.2,12.0,4.0,0.9748996228192347,11.260659131202555,0.3523437910985705,0.3199844768196008,10.879413942179735,2.3591701027806975,1.082416465543342
15,0,1.2,20.0,6.0,0.9262719655082122,6.71348701381445,3.7160214700967327,0.09141489830319731,5.468654166679377,2.667228528299808,0.7213137508984203
16,0,2.2,32.0,10.0,0.6614354077109215,2.2024997569652704,5.794345534039511,1.129303707166051,21.16232769636247,8.522659284615697,0.39250252548497827
17,0,7.6,24.0,8.0,2.4543358423861705,4.1279416996281,0.6286321776481536,1.0503988444471293,1.4635920931467785,2.2254561052377753,1.0018204764109582
