T,FC,x1,x2,x3,x4,x5,x6
1,4,4.4368715171356685,6.159480975918575,5.880049955716503,8.80294943325624,7.19980593754078,8.267864210731384
2,7,7.680817539597164,6.7633421308917345,7.310375794335718,8.027539552790738,6.977052403300441,7.815136508962155
3,2,7.176924833293557,5.5406175642461015,4.375738823838372,4.399925843874555,4.7217325192810495,5.285388481595089
4,5,9.142623572561718,3.235686438778437,4.792037859416484,3.282924338507593,3.4948478533592873,12.085832126082668
5,1,6.3437712340325625,2.1992206346866037,6.191206945122467,8.571116338698797,4.6502131396919815,2.449504939042806
6,4,5.849523487497543,2.528980338861783,6.169943722327665,4.454261680854483,7.909454405279934,5.914401109137847
7,3,6.189414900760358,5.762080079415673,7.530955221613847,4.2488015120013305,7.578170459843597,8.578179290760545
8,4,5.685511804376699,9.74610433366643,5.739076557818621,6.96974920605912,8.794411370836077,6.0027827687423905
9,3,8.329987010326597,9.154806435598129,5.2626297953498025,7.564269294439453,6.505719973541764,6.486704664196376
10,3,7.019531824479562,6.005891118866273,5.261595971779232,6.209816069250468,3.151307694753609,3.0286114039408143
11,0,6.890767248973352,3.3554185548600826,7.974947458367906,7.596672721159952,5.605807302326472,5.165360686623017
12,2,4.334960944286723,8.08215171562112,4.789633685549302,8.075904871345385,4.027611260203767,8.555014072675657
13,1,4.296282998429542,5.06023901909881,3.462637110047357,3.4457311418661387,7.063554595709106,2.302045320150974
14,3,7.74907790105468,5.359208636925674,4.907456935749917,3.674714767277488,7.932775218443455,3.557427453908682
15,1,7.1579023977147225,4.997757781956012,5.145055846620962,6.683082609690086,5.0435290847642404,7.301695215839024
16,1,5.189233693928201,3.0243691552149192,5.786138802611199,3.437471484306001,2.3398968660605917,2.0761948702482838
17,3,3.2732830905637145,11.010069492546915,4.483859244881741,3.064471753039972,7.311306139161029,9.083728778535372
18,2,8.179016444638606,7.263562371167475,2.5184558868220517,6.327566959143933,7.218343667145033,6.009785931584075
19,0,7.555003491528151,6.436360667623207,8.322013436890789,8.505153717126124,7.53861461586833,5.229648686076883
20,0,3.0144595513503005,5.3752865429023196,7.261965817232652,2.6314851618159674,6.038125135129823,9.467002601451833
