T,FC,x1,x2,x3
1,6,6.476239921892351,6.224517918114404,4.226043500068261
2,8,7.257505163660395,5.378272572290311,9.199867789096249
3,2,6.225183218065365,6.263925383851011,4.267581792857746
4,4,6.308510413275406,5.723538734997497,3.1212780983271213
5,1,7.310923961042963,3.1972696390388196,7.2297079378043545
6,4,5.07481616438699,4.292389657100884,5.351131661241805
7,5,4.457441664687419,5.1614348023697465,3.8680661020201557
8,7,6.746374787146756,7.127270092626509,6.239155311996055
9,5,4.2613925967777515,5.353370892020579,7.652639654656229
10,2,3.1442176196055973,3.3038275964444512,4.124705317487443
11,3,3.9412753485101195,5.241159950085921,7.484825099644566
12,5,6.775217513806033,4.590185228432661,5.462369066778041
13,4,6.155070878061645,6.390230195270849,7.370089837191449
14,4,2.022081167705199,4.805002281755944,3.5934148902792944
15,4,3.4130725563278173,9.79862767939098,7.777942752021452
16,3,5.7371188294587725,5.7347311660944,6.905394566071553
17,0,9.473337514384893,8.42017850682912,8.397951897209422
18,3,2.9264206622603073,3.8115329293278255,5.268377705678528
19,5,6.318634523139673,7.5579846081209965,7.852519971775477
20,3,7.6939722763209195,3.533228443145842,5.711274916248045
