T,FC,x1,x2,x3
1,2,7.835194381071791,7.175679880687628,5.48287521364148
2,1,5.680512789607414,5.1173696436213305,2.112780017101655
3,5,6.118831642523175,5.192512369633757,5.385661606511902
4,8,4.126155257523432,3.576971210356186,8.730639304658984
5,6,3.127377072395062,6.21079620846648,5.356958254926076
6,8,7.023683933334394,6.026497313417726,7.960932020289902
7,6,6.792741008182293,6.6775801467940985,6.691097650627198
8,7,7.365603990689449,6.892704446069329,6.7294890771400215
9,4,6.478715545192291,5.286353421078114,6.505847973373744
10,5,6.346273545499949,9.546392804760387,3.2162915505448777
11,2,6.274733748749417,3.9896822280457185,3.0660679160169453
12,3,3.40549995679931,4.964435865365363,3.5494905511846975
13,6,7.363535213288871,7.021084704874811,7.067476092738281
14,4,3.784999675893408,6.441072013246859,2.073483040732743
15,1,5.332346690514942,4.730256512199068,2.0120372692437933
16,3,9.554336139033357,4.17629703564011,2.053636565621028
17,1,7.692859452705983,3.936174350817189,6.676987111932316
18,2,8.467335556706814,7.044290721724208,3.127657704935632
19,0,4.895488703837612,7.800783650154056,3.016673219623119
20,1,7.041768003484031,7.582469168162277,4.271219984663328
