T,FC,x1,x2,x3
1,4,3.4484471828402232,10.905840065153114,4.975758624753091
2,3,3.2207759771702555,6.2212580978745144,4.796476115055819
3,3,4.379496259508486,5.485189026551365,3.649595430483811
4,2,4.453450328456244,6.505547175754948,6.4815934047118695
5,2,8.248081949198632,5.163496712308287,4.317270964827837
6,5,3.0729498087863387,7.173746857915033,4.753925309106996
7,1,5.2022440387444,7.056471180851226,7.478522632418352
8,1,6.6021093859655995,3.3595347713029833,5.903943039930363
9,3,7.687863460671595,7.931723893427671,4.356768447607292
10,4,8.790859794859712,6.51461171603159,3.2184534294893163
11,2,5.127517028405093,5.3216423845342264,5.443797895239585
12,1,8.599000722982707,8.896680921584874,7.825349085068839
13,1,7.28083851894525,6.923755573163835,2.34420917843896
14,1,3.0094794760493784,6.313742265550431,4.2197261657840555
15,1,6.373961412606813,8.42437334000411,4.3066356080369985
16,0,5.322068833129236,3.740243099124355,3.2059732252862694
17,1,2.5275783763965274,5.412166681977674,3.24255669126885
18,2,4.19841258982327,4.415389599163054,6.068733066733751
19,0,6.603801775578235,4.2517538147774765,2.4643536089102804
20,2,7.604058397132546,4.445330542394565,3.834087977998787
