T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,1,3.1707902183633894,4.783362655071408,6.308870516462699,5.369070778503001,3.0006726683929217,7.079631434678171,7.2923014702611955,6.399114357770325,5.375581490225384
2,3,5.3622343439287645,3.6456529507279676,4.076458769225548,9.651538449964685,7.674723559115443,3.5998641606110318,5.494928474322468,5.3634874656442015,3.2825785457791503
3,6,7.409745526396665,5.073218060950582,4.190744210667782,8.25948382281408,7.237176552103772,7.056327558839719,5.461404868300364,4.048932069136701,4.5282784133874845
4,11,7.232950011120978,7.758615881792391,7.545578025270091,2.495459749801436,6.704644424562561,7.241360645604288,3.747343626982814,5.102515730974866,6.228280626547422
5,5,3.0209514161221755,6.191008073424248,6.274201535627392,4.6285751289819235,4.179220984188639,5.365548815343831,5.8610070203943705,4.199100271081059,7.581871122941836
6,3,2.5079280606167185,4.824076351390978,4.074659963016396,2.816448121986695,6.516418471339492,9.649472314833268,5.610375225249221,6.063318356881318,5.686816177555379
7,7,3.6785889861654013,3.692990026312269,5.218417491615555,6.192860192638824,4.4434269137879525,8.542647637969203,5.691700666419,5.562428255788146,6.994840374012272
8,7,5.639734111008105,6.17806074303919,10.822316004868071,7.491812009512553,7.127086550405022,4.315293070663424,2.492278578025385,5.089760038618725,8.570453425825493
9,8,2.6498848353665845,5.123071166432522,3.240488394425198,4.69240735064557,3.0745981430907428,5.995200215826789,4.589076955065077,5.756599656623228,4.221968848507505
10,5,7.252936883407969,3.1160669134266463,10.40433038739906,9.70840545184397,6.972557192956425,5.4964317157502,10.542370144315614,7.03981597885161,5.761335148221978
11,1,7.597071791905044,3.5987849298853227,5.9102918927545005,4.283001820997603,6.5689855928001535,4.135709060951752,3.0152059743593407,6.106606530613059,8.319480959471203
12,1,4.2429136261034115,5.387020087546983,7.885827790291196,8.018245441625742,3.3489788205096556,6.260885646758058,5.262117713190437,7.145512645877109,6.931958986721351
13,4,7.475611871690357,2.3174732152219066,7.275581987859444,6.160266753586331,6.008488985095536,3.0803740690085024,7.533160602174476,2.7436384453271216,6.130755309867733
14,6,7.358270132922842,7.585801765784241,5.049267016032558,6.196407727633455,5.453145767215631,5.800081106489943,3.02062969291332,3.9628557261802886,7.186579196191296
15,1,4.064358673604995,6.317257888286666,6.557355616022042,11.392655668854669,5.226961266167156,6.380538528059873,8.62423756213099,3.495216315535731,4.010346257644632
16,1,4.765280079170235,7.287395767191025,7.074838595814345,5.733992183182741,4.543909724351916,5.605474887694719,5.624469264888327,3.773042176889157,5.105723601560252
17,1,9.306864243168077,3.5305349198314593,2.1335555557084938,7.698475991872959,5.695098265419212,3.457847402333716,3.4361300484482777,3.683111173786125,2.3107580287451346
18,1,6.479218088997778,7.615576828700567,5.826105397126701,9.918662715711601,7.545067321225986,5.919542296707288,2.4968652330305843,5.097715758989305,8.420358633076752
19,1,7.187176986644618,8.81452115430782,8.22722862107807,2.1124206976470843,7.1314462647102435,5.212223505226596,7.912652778643552,2.1477052622605104,5.111274722554323
20,1,7.385284736941655,4.061601922212395,6.003854716831289,4.778370079041689,4.599720196512178,6.705116157215119,4.29881183042267,7.382805119130675,5.841341020441437
